Historical Prices - TA-125
From 31/05/2012 To 29/05/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
09/11/2015,1358.37,1358.75,1354.48,1362.77,1353.45,724712235
08/11/2015,1367.09,1375.09,1358.37,1376.69,1358.27,727532744
05/11/2015,1371.46,1374.37,1367.09,1376.04,1367.09,729116397
04/11/2015,1370.34,1374.22,1371.46,1376.19,1368.06,734736054
03/11/2015,1365.72,1372.52,1370.34,1373.03,1366.72,734463113
02/11/2015,1363.15,1360.96,1365.72,1366.33,1358.37,727839979
01/11/2015,1365.58,1360.42,1363.15,1365.05,1358.55,724860036
29/10/2015,1359.98,1366.17,1365.58,1369.85,1360.90,732194240
28/10/2015,1356.63,1360.82,1359.98,1360.82,1352.14,729564477
27/10/2015,1362.64,1360.84,1356.63,1364.11,1354.23,722576888
26/10/2015,1365.96,1369.83,1362.64,1369.83,1361.72,723180808
25/10/2015,1343.56,1365.87,1365.96,1372.92,1364.43,726697523
22/10/2015,1350.34,1345.17,1343.56,1351.36,1341.06,708733120
21/10/2015,1346.41,1347.36,1350.34,1357.28,1343.59,712290086
20/10/2015,1343.36,1345.07,1346.41,1349.67,1344.33,720176628
19/10/2015,1347.81,1346.19,1343.36,1349.70,1337.85,722247797
18/10/2015,1331.37,1343.89,1347.81,1349.73,1343.81,723454934
15/10/2015,1316.46,1327.64,1331.37,1334.09,1322.07,711174143
14/10/2015,1311.32,1303.89,1316.46,1319.90,1302.04,699287385
13/10/2015,1324.20,1322.78,1311.32,1322.92,1302.55,703981497
12/10/2015,1324.96,1331.10,1324.20,1334.84,1324.20,705103589
11/10/2015,1325.41,1328.36,1324.96,1328.96,1319.94,706890263
08/10/2015,1337.14,1336.28,1325.41,1336.28,1324.71,706853111
07/10/2015,1322.01,1322.46,1337.14,1337.14,1319.50,708037834
06/10/2015,1300.60,1313.01,1322.01,1327.66,1312.54,707699039
01/10/2015,1300.40,1303.13,1300.60,1309.74,1299.26,699501266
30/09/2015,1302.63,1305.47,1300.40,1310.22,1291.86,695391081
29/09/2015,1332.93,1287.39,1302.63,1306.94,1286.31,696765157
24/09/2015,1380.75,1354.31,1332.93,1361.05,1332.93,720890163
21/09/2015,1372.81,1374.59,1380.75,1383.89,1371.02,749413196
20/09/2015,1392.03,1381.97,1372.81,1389.10,1371.58,744479177
17/09/2015,1393.43,1396.58,1392.03,1396.58,1384.68,755381516
16/09/2015,1395.13,1404.68,1393.43,1405.68,1391.93,755862392
10/09/2015,1398.65,1391.96,1395.13,1398.45,1380.55,748426906
09/09/2015,1403.65,1417.82,1398.65,1419.35,1398.25,759669662
08/09/2015,1394.17,1400.03,1403.65,1413.49,1399.68,762480538
07/09/2015,1398.38,1403.37,1394.17,1404.60,1392.91,759013361
06/09/2015,1401.04,1384.83,1398.38,1398.38,1383.85,761634060
03/09/2015,1392.29,1402.91,1401.04,1404.73,1395.05,769578549
02/09/2015,1370.92,1382.42,1392.29,1395.63,1380.30,760283501
01/09/2015,1386.63,1373.27,1370.92,1375.11,1358.29,750743108
31/08/2015,1407.73,1389.28,1386.63,1392.20,1380.66,763332709
30/08/2015,1398.35,1412.89,1407.73,1416.82,1406.15,772581204
27/08/2015,1390.59,1402.02,1398.35,1413.65,1394.71,767252519
26/08/2015,1400.35,1392.63,1390.59,1403.67,1382.78,761749601
25/08/2015,1360.60,1365.12,1400.35,1411.86,1365.12,765728650
24/08/2015,1416.39,1366.31,1360.60,1386.84,1343.92,744939908
23/08/2015,1477.00,1438.27,1416.39,1438.27,1408.45,778913034
20/08/2015,1493.28,1492.62,1477.00,1493.25,1477.00,810196407
19/08/2015,1503.53,1502.00,1493.28,1503.14,1493.28,815983223
18/08/2015,1498.75,1503.08,1503.53,1503.79,1499.02,819555052
17/08/2015,1497.39,1500.64,1498.75,1501.53,1494.30,815813284
16/08/2015,1488.52,1489.69,1497.39,1498.01,1489.41,812587557
13/08/2015,1478.10,1488.26,1488.52,1491.02,1486.26,811573970
12/08/2015,1487.27,1478.56,1478.10,1481.08,1474.40,806229772
11/08/2015,1492.86,1491.87,1487.27,1493.16,1484.95,811391576
10/08/2015,1479.94,1486.67,1492.86,1493.15,1482.78,815311913
09/08/2015,1483.05,1478.22,1479.94,1482.09,1476.83,808426939
06/08/2015,1489.01,1488.06,1483.05,1490.26,1482.74,809257938
05/08/2015,1478.42,1482.00,1489.01,1491.25,1480.83,813554725
04/08/2015,1482.75,1484.45,1478.42,1485.24,1474.86,806562751
03/08/2015,1479.43,1480.33,1482.75,1484.70,1478.08,803723810
02/08/2015,1478.61,1477.46,1479.43,1480.29,1476.89,803558944
30/07/2015,1483.30,1491.54,1478.61,1491.54,1475.60,807316019
29/07/2015,1476.85,1483.90,1483.30,1487.83,1481.52,812603344
28/07/2015,1467.42,1474.73,1476.85,1483.92,1472.48,807060616
27/07/2015,1466.67,1463.17,1467.42,1473.47,1454.47,800026979
23/07/2015,1466.16,1467.76,1466.67,1469.87,1462.75,783638891
22/07/2015,1475.77,1471.83,1466.16,1473.17,1462.36,784456370
21/07/2015,1479.29,1483.12,1475.77,1484.12,1474.23,785808525
20/07/2015,1471.73,1471.63,1479.29,1482.49,1468.80,789438408
19/07/2015,1460.66,1466.80,1471.73,1471.73,1464.92,786581274
16/07/2015,1449.78,1452.46,1460.66,1460.99,1451.33,781346212
15/07/2015,1446.57,1449.40,1449.78,1452.41,1446.63,775969894
14/07/2015,1444.94,1444.75,1446.57,1447.29,1440.05,775346917
13/07/2015,1428.78,1433.27,1444.94,1447.97,1433.27,769241532
12/07/2015,1425.63,1426.21,1428.78,1429.68,1423.41,761214094
09/07/2015,1412.52,1416.27,1425.63,1427.20,1415.78,761153006
08/07/2015,1425.17,1417.58,1412.52,1424.37,1412.02,755096857
07/07/2015,1425.74,1429.93,1425.17,1435.10,1425.17,761043166
06/07/2015,1424.66,1418.18,1425.74,1433.35,1418.18,759355455
05/07/2015,1431.38,1431.84,1424.66,1431.84,1423.39,759107816
02/07/2015,1440.00,1437.90,1431.38,1439.94,1430.02,762343629
01/07/2015,1418.31,1422.54,1440.00,1441.20,1422.54,765048495
30/06/2015,1412.62,1410.29,1418.31,1424.63,1408.26,751279559
29/06/2015,1415.15,1409.02,1412.62,1421.87,1406.11,749313960
28/06/2015,1443.15,1428.87,1415.15,1428.87,1414.51,750056248
25/06/2015,1445.18,1437.22,1443.15,1447.76,1437.22,762366783
24/06/2015,1452.52,1453.15,1445.18,1453.91,1441.18,762934390
23/06/2015,1461.83,1465.10,1452.52,1467.18,1451.61,768272450
22/06/2015,1469.82,1477.08,1461.83,1480.44,1461.09,772617457
21/06/2015,1454.70,1454.66,1469.82,1469.82,1453.76,779892746
18/06/2015,1457.19,1453.16,1454.70,1457.96,1446.50,772595082
17/06/2015,1452.73,1459.54,1457.19,1459.92,1453.83,777173610
16/06/2015,1440.23,1439.47,1452.73,1454.38,1437.91,774919168
15/06/2015,1453.11,1448.31,1440.23,1450.26,1437.98,770910739
14/06/2015,1456.71,1454.52,1453.11,1456.03,1450.42,779037001
11/06/2015,1448.27,1451.94,1456.71,1458.09,1451.91,779136712
10/06/2015,1455.31,1453.73,1448.27,1458.35,1446.62,775275649
09/06/2015,1470.86,1468.28,1455.31,1470.02,1452.81,777911614
08/06/2015,1470.01,1471.83,1470.86,1477.11,1466.89,786744952
07/06/2015,1468.09,1459.60,1470.01,1470.13,1458.67,789126353
04/06/2015,1473.03,1468.78,1468.09,1471.19,1460.96,789725994
03/06/2015,1465.13,1471.68,1473.03,1476.89,1467.72,788556125
02/06/2015,1467.74,1471.69,1465.13,1473.20,1462.35,785257411
01/06/2015,1459.45,1464.59,1467.74,1470.75,1462.12,788624355
31/05/2015,1453.35,1445.87,1459.45,1459.45,1443.04,783294475
28/05/2015,1461.26,1460.05,1453.35,1462.80,1451.33,783878345
27/05/2015,1465.09,1464.43,1461.26,1464.80,1456.46,787471295
26/05/2015,1478.57,1480.22,1465.09,1481.82,1465.09,790763424
25/05/2015,1483.05,1485.09,1478.57,1487.47,1478.03,798104331
21/05/2015,1476.50,1475.59,1483.05,1483.28,1472.43,801215243
20/05/2015,1478.87,1483.11,1476.50,1487.00,1475.65,794844929
19/05/2015,1458.32,1466.90,1478.87,1482.80,1466.64,796675842
18/05/2015,1439.25,1440.55,1458.32,1459.08,1439.77,785447854
17/05/2015,1435.98,1438.33,1439.25,1439.45,1436.12,775614952
14/05/2015,1438.95,1439.33,1435.98,1443.15,1434.15,777277489
13/05/2015,1424.67,1431.51,1438.95,1439.11,1429.60,778320585
12/05/2015,1436.46,1430.66,1424.67,1433.11,1422.06,775214915
11/05/2015,1436.46,1438.57,1436.46,1439.85,1432.46,780677603
10/05/2015,1419.82,1431.68,1436.46,1436.46,1431.31,779392821
07/05/2015,1416.17,1415.34,1419.82,1420.86,1406.52,769930640
06/05/2015,1424.16,1424.96,1416.17,1426.22,1415.17,773011422
05/05/2015,1433.22,1433.58,1424.16,1436.29,1420.87,776528656
04/05/2015,1423.70,1422.89,1433.22,1434.83,1421.20,782343530
03/05/2015,1430.15,1438.42,1423.70,1439.89,1422.68,778795513
30/04/2015,1433.11,1427.65,1430.15,1438.46,1426.46,775835414
29/04/2015,1442.45,1446.59,1433.11,1446.74,1430.20,778440836
28/04/2015,1467.75,1461.13,1442.45,1461.51,1440.40,780356573
27/04/2015,1472.35,1474.02,1467.75,1475.92,1466.31,800251202
26/04/2015,1471.29,1473.52,1472.35,1474.16,1469.19,807461979
21/04/2015,1466.51,1464.75,1471.29,1475.53,1464.75,810293187
20/04/2015,1457.31,1460.09,1466.51,1468.86,1459.07,804075143
19/04/2015,1479.05,1466.28,1457.31,1467.17,1455.85,800011580
16/04/2015,1480.46,1484.30,1479.05,1484.43,1471.83,819849037
15/04/2015,1473.91,1478.01,1480.46,1482.26,1475.81,822047771
14/04/2015,1483.59,1482.12,1473.91,1486.43,1472.39,817747790
13/04/2015,1475.80,1473.06,1483.59,1483.59,1470.12,824948352
12/04/2015,1443.56,1478.18,1475.80,1479.91,1475.60,820358205
08/04/2015,1453.84,1449.29,1443.56,1451.36,1441.49,793644442
07/04/2015,1437.25,1445.39,1453.84,1453.84,1444.82,800307054
06/04/2015,1432.49,1434.71,1437.25,1437.77,1431.02,786782460
05/04/2015,1428.50,1427.34,1432.49,1432.49,1426.97,784322147
02/04/2015,1421.12,1425.25,1428.50,1431.07,1424.29,782023012
01/04/2015,1417.28,1415.14,1421.12,1427.33,1413.98,775521040
31/03/2015,1414.19,1416.36,1417.28,1417.72,1408.70,777149721
30/03/2015,1411.02,1418.69,1414.19,1425.95,1412.67,774540639
29/03/2015,1397.37,1402.60,1411.02,1411.02,1401.39,773939361
26/03/2015,1411.24,1393.33,1397.37,1399.45,1390.83,767466853
25/03/2015,1407.41,1405.62,1411.24,1414.98,1395.28,772964137
24/03/2015,1415.44,1412.99,1407.41,1422.02,1404.56,770545125
23/03/2015,1421.68,1423.75,1415.44,1424.01,1400.17,776976878
22/03/2015,1406.66,1416.20,1421.68,1434.50,1416.19,781398637
19/03/2015,1390.00,1390.92,1406.66,1418.46,1388.77,772711830
18/03/2015,1375.16,1377.07,1390.00,1392.91,1376.66,764331484
16/03/2015,1365.44,1368.62,1375.16,1375.45,1364.11,754848139
15/03/2015,1376.55,1383.11,1365.44,1383.49,1361.41,750058668
12/03/2015,1374.92,1374.35,1376.55,1380.14,1371.87,754214024
11/03/2015,1364.93,1363.78,1374.92,1377.82,1362.06,747775046
10/03/2015,1369.38,1372.49,1364.93,1375.00,1362.39,739177493
09/03/2015,1361.36,1362.95,1369.38,1369.61,1356.34,740384964
08/03/2015,1356.85,1358.27,1361.36,1361.37,1356.10,738994270
04/03/2015,1355.35,1359.63,1356.85,1360.10,1354.82,734105609
03/03/2015,1360.23,1364.03,1355.35,1364.39,1353.26,732864588
02/03/2015,1359.61,1362.69,1360.23,1363.60,1354.43,736560687
01/03/2015,1343.78,1349.08,1359.61,1359.61,1348.29,736814065
26/02/2015,1335.72,1342.45,1343.78,1346.01,1337.91,726227875
25/02/2015,1326.86,1327.42,1335.72,1336.31,1326.77,721193665
24/02/2015,1327.26,1332.00,1326.86,1333.17,1325.30,719554554
23/02/2015,1320.06,1322.60,1327.26,1328.84,1317.96,717304531
22/02/2015,1310.82,1317.01,1320.06,1322.66,1316.19,711250656
19/02/2015,1307.61,1307.15,1310.82,1315.06,1305.01,707364740
18/02/2015,1302.17,1305.94,1307.61,1308.81,1304.93,706642789
17/02/2015,1300.61,1299.90,1302.17,1305.06,1296.58,707129161
16/02/2015,1290.16,1290.50,1300.61,1300.92,1289.67,706132201
15/02/2015,1281.62,1285.71,1290.16,1290.61,1283.45,703624604
12/02/2015,1285.46,1281.29,1281.62,1289.05,1281.29,700883108
11/02/2015,1289.85,1292.56,1285.46,1293.11,1283.62,699504389
10/02/2015,1284.90,1286.61,1289.85,1291.20,1285.03,699952262
09/02/2015,1286.90,1287.05,1284.90,1287.46,1283.95,699163446
08/02/2015,1282.18,1283.16,1286.90,1287.09,1281.16,703065805
05/02/2015,1279.56,1281.00,1282.18,1286.14,1278.98,699420025
04/02/2015,1277.70,1280.01,1279.56,1282.65,1278.20,696942218
03/02/2015,1268.88,1272.46,1277.70,1279.51,1271.97,696680082
02/02/2015,1267.32,1267.42,1268.88,1272.10,1266.43,693514870
01/02/2015,1269.71,1270.53,1267.32,1272.49,1267.18,692371735
29/01/2015,1277.08,1271.83,1269.71,1275.34,1269.30,693835163
28/01/2015,1279.08,1283.13,1277.08,1284.26,1271.63,703139728
27/01/2015,1279.65,1281.28,1279.08,1285.09,1276.33,704457541
26/01/2015,1275.65,1273.96,1279.65,1281.70,1273.78,707500860
25/01/2015,1271.33,1276.85,1275.65,1279.27,1275.60,705684582
22/01/2015,1275.17,1277.77,1271.33,1278.23,1269.83,699837257
21/01/2015,1275.63,1275.20,1275.17,1277.09,1269.18,701127278
20/01/2015,1273.56,1274.98,1275.63,1277.27,1272.05,702230230
19/01/2015,1282.53,1280.34,1273.56,1280.74,1269.65,697591832
18/01/2015,1282.01,1284.44,1282.53,1286.14,1281.13,702018324
15/01/2015,1284.33,1287.62,1282.01,1288.03,1277.36,700443966
14/01/2015,1296.84,1290.27,1284.33,1292.63,1280.77,699312303
13/01/2015,1285.49,1284.26,1296.84,1297.04,1283.43,709504606
12/01/2015,1286.74,1289.24,1285.49,1291.97,1282.81,703094078
11/01/2015,1290.50,1291.56,1286.74,1291.98,1285.45,702390985
08/01/2015,1280.84,1284.24,1290.50,1291.46,1284.24,708108656
07/01/2015,1277.49,1274.37,1280.84,1283.41,1272.25,699803708
06/01/2015,1279.77,1272.28,1277.49,1278.80,1270.08,693225920
05/01/2015,1284.49,1284.52,1279.77,1286.51,1278.92,696433091
04/01/2015,1288.01,1288.18,1284.49,1289.97,1284.40,699471623
01/01/2015,1288.93,1283.16,1288.01,1289.14,1282.72,701523794
31/12/2014,1275.58,1279.18,1288.93,1289.43,1277.10,699007108
30/12/2014,1280.95,1277.14,1275.58,1280.53,1274.54,692867649
29/12/2014,1289.12,1289.22,1280.95,1289.24,1276.97,698168864
28/12/2014,1292.84,1295.09,1289.12,1296.38,1286.84,702409127
25/12/2014,1292.22,1291.85,1292.84,1296.04,1290.93,702727455
24/12/2014,1297.63,1297.04,1292.22,1299.62,1285.91,703863376
23/12/2014,1311.40,1314.07,1297.63,1314.07,1297.63,705422524
22/12/2014,1316.89,1316.78,1311.40,1317.85,1309.20,712174236
21/12/2014,1311.06,1318.66,1316.89,1322.10,1316.71,719167104
18/12/2014,1295.90,1304.31,1311.06,1311.51,1303.04,710288585
17/12/2014,1294.10,1293.79,1295.90,1296.75,1289.58,698188959
16/12/2014,1311.93,1306.85,1294.10,1310.28,1284.44,699499781
15/12/2014,1309.98,1311.82,1311.93,1319.50,1308.39,704838994
14/12/2014,1317.95,1304.89,1309.98,1310.84,1301.75,702408436
11/12/2014,1313.96,1309.69,1317.95,1317.95,1307.20,709362047
10/12/2014,1309.67,1315.83,1313.96,1318.68,1311.95,707356025
09/12/2014,1325.91,1321.26,1309.67,1321.48,1307.14,705771774
08/12/2014,1328.46,1328.76,1325.91,1329.31,1323.97,715093283
07/12/2014,1319.48,1327.10,1328.46,1330.69,1325.59,717722637
04/12/2014,1314.78,1320.23,1319.48,1326.30,1317.98,714671661
03/12/2014,1307.11,1308.27,1314.78,1314.78,1308.27,712491794
02/12/2014,1306.70,1303.75,1307.11,1307.75,1301.42,707111693
01/12/2014,1306.94,1304.28,1306.70,1307.23,1303.79,702632558
30/11/2014,1311.27,1312.11,1306.94,1312.11,1305.28,703843967
27/11/2014,1304.02,1305.59,1311.27,1311.46,1303.18,703980305
26/11/2014,1284.52,1287.33,1304.02,1304.02,1286.60,699925417
25/11/2014,1283.76,1286.63,1284.52,1287.56,1282.63,689880043
24/11/2014,1285.11,1284.93,1283.76,1289.29,1280.76,691212307
23/11/2014,1292.62,1294.82,1285.11,1295.60,1284.16,694546326
20/11/2014,1295.99,1299.42,1292.62,1299.42,1289.86,697506166
19/11/2014,1294.88,1294.38,1295.99,1302.30,1293.90,699791776
18/11/2014,1291.85,1289.57,1294.88,1294.88,1287.48,699043304
17/11/2014,1289.55,1287.30,1291.85,1291.85,1284.53,696959034
16/11/2014,1289.52,1287.01,1289.55,1290.10,1286.26,693512254
13/11/2014,1286.74,1291.23,1289.52,1291.80,1285.76,698381467
12/11/2014,1289.54,1289.19,1286.74,1291.05,1283.88,696404128
11/11/2014,1297.93,1299.23,1289.54,1299.56,1287.47,697528165
10/11/2014,1298.04,1298.89,1297.93,1301.51,1294.65,699468892
09/11/2014,1296.41,1298.37,1298.04,1299.13,1295.16,699157488
06/11/2014,1299.99,1297.54,1296.41,1302.82,1293.96,699336747
05/11/2014,1294.33,1294.33,1299.99,1301.26,1293.91,700417561
04/11/2014,1293.70,1295.26,1294.33,1296.49,1291.21,696566731
03/11/2014,1291.39,1291.87,1293.70,1294.94,1290.16,696355137
02/11/2014,1276.87,1290.55,1291.39,1292.51,1288.31,692071651
30/10/2014,1284.87,1279.09,1276.87,1284.58,1265.30,684427230
29/10/2014,1291.83,1295.16,1284.87,1295.66,1283.16,683645731
28/10/2014,1291.09,1290.67,1291.83,1295.06,1290.20,686351516
27/10/2014,1293.38,1296.91,1291.09,1297.60,1288.24,685183096
26/10/2014,1293.11,1298.00,1293.38,1298.80,1292.95,685621409
23/10/2014,1289.69,1286.92,1293.11,1293.60,1285.35,686311964
22/10/2014,1287.04,1292.79,1289.69,1294.93,1287.82,683076768
21/10/2014,1280.27,1278.00,1287.04,1287.04,1277.65,677043830
20/10/2014,1279.23,1279.32,1280.27,1281.39,1274.82,673927520
19/10/2014,1277.29,1282.23,1279.23,1283.41,1272.99,670221567
14/10/2014,1290.24,1278.31,1277.29,1284.81,1276.57,667515747
13/10/2014,1282.59,1282.35,1290.24,1292.44,1282.26,678838230
12/10/2014,1311.07,1290.28,1282.59,1291.35,1282.59,674883501
07/10/2014,1312.34,1311.60,1311.07,1314.28,1309.77,690725664
06/10/2014,1315.97,1316.80,1312.34,1319.29,1312.34,691290517
05/10/2014,1297.98,1308.14,1315.97,1315.97,1308.14,694093559
02/10/2014,1298.27,1292.64,1297.98,1299.24,1290.60,684707089
01/10/2014,1305.99,1306.67,1298.27,1308.02,1296.18,681643294
30/09/2014,1306.89,1307.25,1305.99,1312.44,1305.23,687013887
29/09/2014,1308.63,1306.34,1306.89,1308.54,1302.53,687823899
28/09/2014,1305.02,1309.21,1308.63,1311.95,1307.99,686762709
23/09/2014,1305.20,1298.29,1305.02,1305.02,1297.51,680515860
22/09/2014,1307.05,1305.88,1305.20,1308.64,1301.36,682509017
21/09/2014,1301.79,1303.11,1307.05,1308.33,1301.78,683030540
18/09/2014,1294.46,1296.69,1301.79,1303.21,1295.87,680405851
17/09/2014,1285.30,1290.35,1294.46,1295.93,1289.97,676322009
16/09/2014,1279.36,1278.81,1285.30,1285.30,1277.49,672266658
15/09/2014,1280.76,1280.10,1279.36,1282.56,1277.93,668784605
14/09/2014,1284.56,1283.94,1280.76,1284.04,1279.12,670801006
11/09/2014,1282.44,1287.91,1284.56,1288.12,1280.95,671719283
10/09/2014,1285.42,1281.25,1282.44,1285.31,1280.87,669471466
09/09/2014,1289.00,1290.98,1285.42,1293.46,1284.59,672491045
08/09/2014,1292.46,1291.31,1289.00,1292.13,1288.09,674232339
07/09/2014,1286.39,1290.22,1292.46,1293.15,1288.54,676618949
04/09/2014,1284.88,1286.57,1286.39,1287.82,1282.42,674749482
03/09/2014,1279.88,1279.80,1284.88,1290.18,1279.55,673835603
02/09/2014,1274.02,1277.19,1279.88,1281.41,1277.16,672597846
01/09/2014,1264.84,1267.40,1274.02,1275.99,1267.15,669261219
31/08/2014,1264.48,1267.13,1264.84,1267.52,1263.57,665004368
28/08/2014,1267.93,1271.52,1264.48,1271.52,1258.83,664170597
27/08/2014,1250.05,1253.19,1267.93,1268.22,1252.99,666877246
26/08/2014,1243.12,1241.54,1250.05,1250.05,1240.34,657800662
25/08/2014,1233.99,1235.74,1243.12,1244.37,1235.59,657268349
24/08/2014,1240.94,1236.61,1233.99,1238.83,1233.58,652110251
21/08/2014,1235.92,1238.13,1240.94,1241.54,1237.24,657523372
20/08/2014,1238.60,1237.77,1235.92,1239.18,1232.94,652894544
19/08/2014,1236.16,1240.94,1238.60,1242.88,1237.27,653991562
18/08/2014,1240.35,1240.43,1236.16,1242.53,1232.09,650925262
17/08/2014,1239.45,1240.72,1240.35,1242.95,1239.67,650809979
14/08/2014,1235.75,1235.27,1239.45,1240.93,1234.48,648723530
13/08/2014,1235.61,1234.61,1235.75,1238.27,1234.07,646548114
12/08/2014,1237.86,1238.59,1235.61,1239.76,1235.13,647849110
11/08/2014,1232.76,1234.62,1237.86,1239.29,1234.57,647173310
10/08/2014,1236.90,1236.92,1232.76,1237.60,1231.77,645280437
07/08/2014,1238.41,1241.87,1236.90,1241.87,1235.09,650681345
06/08/2014,1247.71,1244.27,1238.41,1246.89,1237.05,649728112
04/08/2014,1246.63,1251.15,1247.71,1251.80,1247.26,656863363
03/08/2014,1246.10,1243.68,1246.63,1248.59,1242.90,658731620
31/07/2014,1254.17,1254.09,1246.10,1254.09,1245.36,657530058
30/07/2014,1252.80,1254.49,1254.17,1255.83,1252.84,663836881
29/07/2014,1251.72,1249.72,1252.80,1254.21,1248.84,662492564
28/07/2014,1252.53,1256.34,1251.72,1257.45,1251.72,661274427
27/07/2014,1256.31,1252.67,1252.53,1252.68,1248.75,662085675
24/07/2014,1255.48,1260.60,1256.31,1260.60,1255.54,664292148
23/07/2014,1256.81,1255.65,1255.48,1257.74,1254.13,663382468
22/07/2014,1252.94,1254.53,1256.81,1258.29,1251.71,663849622
21/07/2014,1248.09,1250.40,1252.94,1255.01,1248.45,660774157
20/07/2014,1261.47,1259.59,1248.09,1259.61,1244.67,660015597
17/07/2014,1261.48,1263.30,1261.47,1264.53,1258.77,662779343
16/07/2014,1258.70,1257.28,1261.48,1264.83,1256.31,665790947
15/07/2014,1256.51,1264.40,1258.70,1265.63,1258.34,665120385
14/07/2014,1250.43,1250.47,1256.51,1261.07,1249.52,662563846
13/07/2014,1234.27,1240.68,1250.43,1250.43,1240.68,659599092
10/07/2014,1238.21,1241.73,1234.27,1242.51,1230.13,650537845
09/07/2014,1228.78,1224.75,1238.21,1242.60,1224.56,652812223
08/07/2014,1244.58,1238.64,1228.78,1238.98,1228.78,648373496
07/07/2014,1259.28,1257.93,1244.58,1258.53,1242.68,657623646
06/07/2014,1260.18,1259.57,1259.28,1262.46,1258.62,664210342
03/07/2014,1252.68,1251.36,1260.18,1260.18,1250.98,663389141
02/07/2014,1250.86,1255.57,1252.68,1256.15,1251.79,659451919
01/07/2014,1252.95,1253.71,1250.86,1254.06,1247.76,656217778
30/06/2014,1250.56,1250.62,1252.95,1252.95,1247.42,656174641
29/06/2014,1248.60,1250.41,1250.56,1251.88,1249.30,655764257
26/06/2014,1251.89,1254.22,1248.60,1256.31,1247.30,653669687
25/06/2014,1263.91,1261.64,1251.89,1262.15,1250.08,655269585
24/06/2014,1265.88,1266.50,1263.91,1266.50,1263.45,660728811
23/06/2014,1267.67,1267.37,1265.88,1268.35,1263.26,663572718
22/06/2014,1266.42,1267.90,1267.67,1268.03,1265.24,664676906
19/06/2014,1261.20,1267.03,1266.42,1269.09,1266.42,664581428
18/06/2014,1258.87,1260.42,1261.20,1262.96,1258.78,659973283
17/06/2014,1256.49,1256.20,1258.87,1259.15,1255.23,657403732
16/06/2014,1252.34,1250.81,1256.49,1257.09,1248.85,656787033
15/06/2014,1258.10,1253.83,1252.34,1255.76,1251.65,655966509
12/06/2014,1261.46,1261.61,1258.10,1262.81,1256.87,658732478
11/06/2014,1266.33,1266.70,1261.46,1267.29,1260.05,655176410
10/06/2014,1270.66,1269.93,1266.33,1269.93,1264.31,656095372
09/06/2014,1272.55,1272.67,1270.66,1272.74,1269.82,657265875
08/06/2014,1259.84,1269.04,1272.55,1272.85,1268.50,658803237
05/06/2014,1260.00,1258.55,1259.84,1264.69,1258.55,650584524
02/06/2014,1260.00,1262.82,1260.00,1264.54,1258.27,651803127
01/06/2014,1256.99,1258.22,1260.00,1260.18,1258.01,651711525
29/05/2014,1261.50,1261.88,1256.99,1262.53,1256.74,649320827
28/05/2014,1265.18,1268.61,1261.50,1269.21,1261.23,653868603
27/05/2014,1267.99,1268.33,1265.18,1269.30,1264.88,655796896
26/05/2014,1265.13,1265.84,1267.99,1271.03,1265.17,657026876
25/05/2014,1251.18,1257.64,1265.13,1265.13,1257.41,656905473
22/05/2014,1251.80,1248.82,1251.18,1255.79,1248.74,649198177
21/05/2014,1250.66,1249.99,1251.80,1252.51,1248.98,647658920
20/05/2014,1249.71,1252.54,1250.66,1255.27,1250.41,645885037
19/05/2014,1248.63,1249.33,1249.71,1251.74,1245.23,645200185
18/05/2014,1245.51,1247.07,1248.63,1249.85,1247.07,646028801
15/05/2014,1253.32,1255.36,1245.51,1257.77,1245.51,644196073
14/05/2014,1254.16,1256.27,1253.32,1257.12,1252.18,648500764
13/05/2014,1242.60,1245.91,1254.16,1255.24,1244.15,648393697
12/05/2014,1236.68,1239.01,1242.60,1242.60,1238.24,641244268
11/05/2014,1238.10,1235.88,1236.68,1237.39,1235.07,638043014
08/05/2014,1234.36,1237.43,1238.10,1240.57,1234.45,641635767
07/05/2014,1246.08,1242.42,1234.36,1243.51,1234.36,635603633
04/05/2014,1251.94,1250.34,1246.08,1250.90,1243.93,642993072
01/05/2014,1251.12,1247.55,1251.94,1252.62,1247.55,647165130
30/04/2014,1256.10,1254.39,1251.12,1256.86,1248.59,646644707
29/04/2014,1261.34,1261.86,1256.10,1262.08,1255.77,647513175
28/04/2014,1258.17,1258.45,1261.34,1263.33,1257.33,650714186
27/04/2014,1266.48,1257.55,1258.17,1260.89,1255.87,648027131
24/04/2014,1271.33,1269.11,1266.48,1277.18,1263.69,655174647
23/04/2014,1281.20,1279.10,1271.33,1281.95,1270.88,659760303
22/04/2014,1261.85,1265.90,1281.20,1281.20,1265.03,665922336
17/04/2014,1270.31,1271.49,1261.85,1271.60,1259.45,652375281
16/04/2014,1266.58,1273.09,1270.31,1274.35,1268.90,656247773
13/04/2014,1287.19,1259.67,1266.58,1269.58,1258.49,654126381
10/04/2014,1290.46,1297.16,1287.19,1299.04,1287.19,667823414
09/04/2014,1281.19,1284.96,1290.46,1290.73,1284.48,668062525
08/04/2014,1298.25,1293.56,1281.19,1294.56,1280.05,661387877
07/04/2014,1299.37,1299.13,1298.25,1299.75,1291.28,675240531
06/04/2014,1300.56,1289.96,1299.37,1299.37,1287.67,674239701
