Historical Prices - TA-90
From 03/06/2012 To 03/06/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
03/09/2014,909.85,911.86,919.49,921.38,911.08,147513136
02/09/2014,907.24,911.61,909.85,912.73,908.53,145953557
01/09/2014,899.89,903.19,907.24,909.44,901.63,145386697
31/08/2014,891.93,900.45,899.89,900.57,896.87,144048911
28/08/2014,893.42,897.79,891.93,898.91,889.36,143061528
27/08/2014,878.86,884.40,893.42,895.25,882.91,143161438
26/08/2014,866.73,867.33,878.86,879.25,863.59,140524225
25/08/2014,863.54,865.41,866.73,868.04,862.53,138594676
24/08/2014,869.21,864.15,863.54,867.95,863.54,138332150
21/08/2014,864.74,868.65,869.21,869.36,865.92,139245057
20/08/2014,866.73,868.44,864.74,868.77,861.41,138533550
19/08/2014,860.05,864.13,866.73,871.58,863.86,138770244
18/08/2014,859.56,859.78,860.05,863.63,859.26,137924462
17/08/2014,855.97,856.96,859.56,861.60,856.36,137980423
14/08/2014,856.24,855.25,855.97,859.25,855.07,137523350
13/08/2014,856.52,852.67,856.24,859.25,852.67,137342750
12/08/2014,856.92,855.42,856.52,859.50,855.34,137269366
11/08/2014,851.04,854.78,856.92,858.75,854.48,137275797
10/08/2014,855.13,857.87,851.04,858.56,850.97,136654261
07/08/2014,856.38,863.28,855.13,863.65,855.05,137357008
06/08/2014,863.77,860.19,856.38,864.18,854.04,137680595
04/08/2014,864.02,871.35,863.77,871.35,863.05,138820850
03/08/2014,864.17,865.17,864.02,866.68,863.37,138899519
31/07/2014,872.66,872.34,864.17,873.65,863.60,138878604
30/07/2014,870.79,874.67,872.66,876.35,872.02,140248298
29/07/2014,872.08,869.02,870.79,872.63,868.97,139968932
28/07/2014,874.14,875.82,872.08,879.39,871.94,140293160
27/07/2014,880.07,873.60,874.14,875.37,869.38,140398009
24/07/2014,880.75,883.56,880.07,883.56,879.52,141291362
23/07/2014,882.90,879.40,880.75,884.21,879.19,141168679
22/07/2014,882.62,879.99,882.90,885.44,879.95,141406701
21/07/2014,876.42,876.18,882.62,883.79,875.77,141304971
20/07/2014,891.70,889.57,876.42,889.57,876.25,140371827
17/07/2014,892.27,895.90,891.70,895.90,890.23,142743188
16/07/2014,890.30,887.30,892.27,893.03,886.98,142863465
15/07/2014,891.56,890.57,890.30,897.01,888.94,142618234
14/07/2014,883.06,880.03,891.56,892.72,879.93,142734753
13/07/2014,872.16,874.29,883.06,883.87,874.29,141340813
10/07/2014,873.47,878.09,872.16,879.47,870.92,139820366
09/07/2014,865.02,857.50,873.47,881.34,857.42,139919844
08/07/2014,881.30,874.76,865.02,875.09,865.02,138397923
07/07/2014,900.78,902.02,881.30,902.07,880.77,140846266
06/07/2014,905.89,903.73,900.78,904.59,900.78,144188418
03/07/2014,899.98,897.84,905.89,905.89,895.01,144880669
02/07/2014,898.08,901.95,899.98,902.50,899.51,142834885
01/07/2014,897.56,900.55,898.08,900.74,894.28,142654055
30/06/2014,895.66,897.54,897.56,897.65,890.87,142241759
29/06/2014,892.08,893.42,895.66,897.01,893.04,142158636
26/06/2014,895.48,899.80,892.08,900.26,890.84,141896297
25/06/2014,903.68,903.91,895.48,904.16,892.39,142614989
24/06/2014,906.21,909.16,903.68,909.16,902.99,144039849
23/06/2014,908.36,907.39,906.21,908.55,903.19,144388863
22/06/2014,908.42,910.30,908.36,910.30,906.19,144729622
19/06/2014,906.44,907.53,908.42,911.00,907.53,144555601
18/06/2014,901.49,907.74,906.44,907.99,905.27,144000986
17/06/2014,896.12,896.45,901.49,901.63,896.45,143362090
16/06/2014,893.15,890.68,896.12,897.40,890.68,142639017
15/06/2014,899.21,898.36,893.15,900.02,893.15,142324555
12/06/2014,904.78,900.97,899.21,902.86,898.63,143327006
11/06/2014,909.66,908.73,904.78,909.21,904.05,138728052
10/06/2014,913.27,915.28,909.66,915.28,908.75,139630130
09/06/2014,912.59,914.39,913.27,915.09,912.34,140238317
08/06/2014,905.01,912.75,912.59,913.93,911.48,140118191
05/06/2014,907.67,904.86,905.01,907.44,904.02,139051243
02/06/2014,908.63,913.62,907.67,914.53,905.58,139396433
01/06/2014,909.54,910.64,908.63,911.40,907.99,139408336
29/05/2014,914.14,918.35,909.54,918.54,909.37,139682787
28/05/2014,909.90,915.17,914.14,916.27,911.58,140349660
27/05/2014,915.64,913.41,909.90,915.83,909.90,139680567
26/05/2014,913.06,916.79,915.64,917.46,914.15,140612856
25/05/2014,900.15,901.39,913.06,913.53,901.06,140222031
22/05/2014,907.72,904.93,900.15,908.58,900.15,138538731
21/05/2014,908.67,905.84,907.72,909.16,904.72,139712553
20/05/2014,907.52,911.21,908.67,915.34,908.67,139917273
19/05/2014,907.97,910.47,907.52,912.70,905.18,139757472
18/05/2014,911.87,905.61,907.97,911.75,905.27,139879582
15/05/2014,922.62,926.35,911.87,926.35,911.87,139842398
14/05/2014,921.78,925.53,922.62,925.53,921.70,141334297
13/05/2014,908.72,913.51,921.78,924.98,912.22,140790368
12/05/2014,899.76,899.62,908.72,908.72,898.72,138643874
11/05/2014,899.60,897.32,899.76,900.69,896.32,137552576
08/05/2014,899.84,896.80,899.60,904.20,895.71,137482910
07/05/2014,910.83,907.00,899.84,907.00,899.84,137450922
04/05/2014,916.50,913.43,910.83,914.20,908.54,138863133
01/05/2014,916.86,915.38,916.50,918.51,915.29,139740880
30/04/2014,922.67,921.61,916.86,922.57,915.44,139940788
29/04/2014,930.76,932.07,922.67,932.07,921.29,140954891
28/04/2014,929.74,925.90,930.76,933.44,925.77,142090958
27/04/2014,936.72,930.32,929.74,930.71,927.15,142052548
24/04/2014,942.39,941.27,936.72,948.38,933.13,142980516
23/04/2014,944.48,945.82,942.39,947.23,941.00,143809913
22/04/2014,930.64,930.13,944.48,944.48,930.13,144072890
17/04/2014,934.71,936.54,930.64,936.76,928.50,142523003
16/04/2014,932.49,934.51,934.71,936.60,933.10,143154715
13/04/2014,952.27,930.07,932.49,937.82,924.87,142493626
10/04/2014,959.47,963.00,952.27,965.71,952.27,144945591
09/04/2014,950.15,951.88,959.47,959.63,951.88,145767722
08/04/2014,958.46,959.23,950.15,959.31,948.17,144629742
07/04/2014,965.43,967.49,958.46,967.49,954.19,145729124
06/04/2014,972.28,960.88,965.43,965.43,957.33,146581547
03/04/2014,970.91,975.32,972.28,976.30,970.68,147155349
02/04/2014,965.33,971.37,970.91,971.38,967.68,147275767
01/04/2014,954.40,960.53,965.33,965.33,957.14,146567501
31/03/2014,959.34,955.69,954.40,958.05,951.96,145016987
30/03/2014,962.77,959.69,959.34,961.60,957.11,145760225
27/03/2014,970.17,966.55,962.77,966.55,960.72,146001795
26/03/2014,972.10,976.95,970.17,979.51,970.17,146812904
25/03/2014,964.18,966.15,972.10,973.63,964.34,147050211
24/03/2014,974.25,978.47,964.18,979.78,959.65,145974166
23/03/2014,971.11,969.11,974.25,974.25,967.01,147271064
20/03/2014,975.62,975.16,971.11,976.46,969.45,146764741
19/03/2014,971.60,975.72,975.62,977.32,971.82,147693775
18/03/2014,966.68,970.72,971.60,971.60,965.32,146894361
17/03/2014,963.10,962.09,966.68,966.74,958.76,146043510
13/03/2014,962.17,962.67,963.10,967.18,960.70,145250233
12/03/2014,977.53,974.04,962.17,974.07,961.14,145146922
11/03/2014,968.53,970.67,977.53,977.53,968.31,147052391
10/03/2014,974.28,977.29,968.53,979.25,967.65,145759403
09/03/2014,978.83,976.22,974.28,976.22,970.96,146284588
06/03/2014,976.35,979.97,978.83,980.52,976.48,146270290
05/03/2014,976.07,977.65,976.35,978.55,974.58,145972338
04/03/2014,964.99,968.16,976.07,976.19,968.16,145923523
03/03/2014,968.36,968.99,964.99,968.99,957.56,144413883
02/03/2014,970.91,969.66,968.36,974.08,963.88,148211410
27/02/2014,961.33,969.85,970.91,975.88,965.03,148207717
26/02/2014,952.96,958.47,961.33,961.33,955.95,150585460
25/02/2014,943.83,949.77,952.96,956.21,948.94,149240460
24/02/2014,940.03,941.66,943.83,943.97,937.81,147820930
23/02/2014,935.42,941.26,940.03,942.12,937.62,147447974
20/02/2014,938.91,933.88,935.42,936.65,931.07,146957888
19/02/2014,941.72,944.97,938.91,945.41,937.23,147286542
18/02/2014,940.30,942.99,941.72,943.19,939.67,147563474
17/02/2014,936.95,939.51,940.30,941.18,936.24,147427949
16/02/2014,929.52,931.33,936.95,938.47,931.33,146881006
13/02/2014,932.98,935.33,929.52,935.33,927.34,145717688
12/02/2014,931.24,935.57,932.98,937.74,932.51,146243830
11/02/2014,924.23,930.94,931.24,935.43,929.48,145994951
10/02/2014,927.86,931.41,924.23,931.68,921.15,144897560
09/02/2014,918.54,928.72,927.86,930.27,926.16,145601490
06/02/2014,907.97,907.46,918.54,918.84,907.38,144206872
05/02/2014,904.91,909.62,907.97,911.79,907.97,142651932
04/02/2014,914.28,897.80,904.91,907.07,895.53,142030952
03/02/2014,918.54,920.77,914.28,921.54,910.94,143529147
02/02/2014,913.98,920.67,918.54,920.99,913.89,144284488
30/01/2014,909.83,906.18,913.98,915.19,905.22,143771684
29/01/2014,917.15,925.54,909.83,928.55,908.30,143281681
28/01/2014,917.35,920.80,917.15,920.80,913.76,144421492
27/01/2014,915.30,911.68,917.35,921.08,911.65,144550751
26/01/2014,936.82,914.75,915.30,916.87,911.48,144324720
23/01/2014,938.98,942.06,936.82,942.46,935.41,147559033
22/01/2014,938.61,938.86,938.98,941.18,937.21,148017106
21/01/2014,930.40,940.67,938.61,942.36,935.87,147806374
20/01/2014,947.60,949.63,930.40,949.71,926.44,146733077
19/01/2014,956.21,952.21,947.60,954.40,944.61,149445878
16/01/2014,951.83,955.35,956.21,956.21,950.55,150649599
15/01/2014,944.29,951.14,951.83,952.49,949.03,150300550
14/01/2014,944.94,942.88,944.29,944.29,936.24,149441802
13/01/2014,940.35,942.54,944.94,945.42,941.08,149558179
12/01/2014,930.58,934.71,940.35,940.35,932.18,148833490
09/01/2014,932.20,934.23,930.58,934.23,924.69,147483913
08/01/2014,927.18,933.93,932.20,936.62,930.78,147734451
07/01/2014,914.41,920.55,927.18,928.65,919.71,147090656
06/01/2014,911.26,916.69,914.41,916.83,910.82,145488346
05/01/2014,902.70,912.45,911.26,914.13,909.73,144991751
02/01/2014,913.30,917.70,902.70,917.88,902.70,143879044
01/01/2014,899.08,910.23,913.30,917.12,905.74,145503662
31/12/2013,891.28,890.84,899.08,899.08,890.84,143360343
30/12/2013,887.11,887.37,891.28,891.28,886.15,142225341
29/12/2013,893.20,893.91,887.11,893.91,884.67,141495452
26/12/2013,887.70,886.00,893.20,893.20,885.65,142452780
25/12/2013,889.32,893.59,887.70,894.48,887.60,141871372
24/12/2013,890.83,893.36,889.32,894.14,887.51,141616698
23/12/2013,884.36,887.96,890.83,891.45,885.35,142064334
22/12/2013,871.86,879.24,884.36,884.36,876.60,140918967
19/12/2013,868.12,877.17,871.86,877.73,871.86,138953191
18/12/2013,862.34,864.99,868.12,871.25,864.95,138330632
17/12/2013,855.90,856.40,862.34,865.21,856.40,137585264
16/12/2013,846.97,850.36,855.90,857.97,848.67,136829274
15/12/2013,844.51,844.12,846.97,848.30,843.57,135553769
12/12/2013,857.09,848.97,844.51,851.52,844.51,135203486
11/12/2013,859.05,855.52,857.09,861.96,855.01,126345801
10/12/2013,873.01,874.97,859.05,875.27,858.77,126710772
09/12/2013,869.76,872.66,873.01,874.11,869.61,128829089
08/12/2013,863.25,872.79,869.76,873.47,868.12,128223725
05/12/2013,863.21,862.84,863.25,866.91,862.57,127035874
04/12/2013,872.78,869.84,863.21,871.76,861.36,126909649
03/12/2013,879.42,879.37,872.78,880.18,871.85,128317295
02/12/2013,882.42,885.69,879.42,886.86,877.86,129300054
01/12/2013,873.89,879.65,882.42,882.42,877.38,129699416
28/11/2013,875.62,872.95,873.89,874.99,871.81,128577213
27/11/2013,879.51,879.64,875.62,881.16,874.03,128755465
26/11/2013,884.38,885.25,879.51,885.36,875.07,128923005
25/11/2013,887.02,889.82,884.38,890.26,882.83,129354101
24/11/2013,882.82,888.65,887.02,890.13,883.69,129763772
21/11/2013,887.16,882.73,882.82,884.99,878.67,129420125
20/11/2013,888.16,892.59,887.16,892.59,886.15,130263742
19/11/2013,894.89,894.70,888.16,894.79,886.52,130378702
18/11/2013,896.51,897.89,894.89,901.16,892.13,131307129
17/11/2013,888.93,895.64,896.51,897.68,894.73,131203116
14/11/2013,885.27,890.48,888.93,891.50,887.59,130286115
13/11/2013,892.35,894.50,885.27,894.64,885.02,129580189
12/11/2013,894.09,897.07,892.35,897.21,890.70,130441740
11/11/2013,893.09,899.01,894.09,899.01,892.25,130831768
10/11/2013,888.05,893.61,893.09,893.61,889.35,130551728
07/11/2013,879.54,886.52,888.05,891.05,883.08,129714313
06/11/2013,872.49,879.33,879.54,886.49,878.45,131187080
05/11/2013,873.64,877.06,872.49,877.49,871.37,130151180
04/11/2013,870.14,873.46,873.64,875.22,871.55,130330357
03/11/2013,863.72,869.56,870.14,870.70,865.88,129603270
31/10/2013,865.26,865.64,863.72,865.64,860.29,128688944
30/10/2013,872.21,867.53,865.26,870.74,864.05,128795485
29/10/2013,869.60,872.44,872.21,873.46,869.07,129677322
28/10/2013,874.22,877.15,869.60,877.46,868.62,129361563
27/10/2013,874.59,877.39,874.22,878.45,873.37,130060862
24/10/2013,874.42,879.14,874.59,879.40,873.05,130021982
23/10/2013,883.69,879.68,874.42,880.99,873.04,130216493
22/10/2013,876.16,879.21,883.69,883.69,877.16,131414507
21/10/2013,878.38,880.97,876.16,881.67,874.13,130428814
20/10/2013,873.30,876.11,878.38,878.39,874.23,130835907
17/10/2013,868.56,874.44,873.30,874.55,869.30,130147067
16/10/2013,865.79,865.01,868.56,868.80,861.41,129742335
15/10/2013,862.83,867.92,865.79,868.67,861.48,129290582
14/10/2013,861.73,865.18,862.83,865.79,860.61,128922919
13/10/2013,867.59,874.49,861.73,874.67,861.73,128739534
10/10/2013,861.91,862.89,867.59,867.59,862.71,129530005
09/10/2013,865.93,862.68,861.91,868.68,859.23,128949680
08/10/2013,862.63,862.81,865.93,866.24,861.59,129189784
07/10/2013,861.32,860.80,862.63,862.63,858.36,128786834
06/10/2013,851.09,860.23,861.32,862.55,859.59,128551240
03/10/2013,862.79,861.45,851.09,862.55,851.09,127019228
02/10/2013,863.91,864.89,862.79,867.41,857.99,128747655
01/10/2013,859.76,864.09,863.91,864.75,862.18,128914724
30/09/2013,862.64,861.23,859.76,861.25,854.55,128439181
29/09/2013,852.78,859.27,862.64,863.22,855.96,128754737
24/09/2013,848.74,849.05,852.78,854.11,846.12,127513642
23/09/2013,841.93,845.45,848.74,850.85,845.31,127011185
22/09/2013,845.72,846.99,841.93,846.99,841.40,126040651
17/09/2013,841.45,841.79,845.72,845.77,836.02,126086098
16/09/2013,837.85,842.75,841.45,845.23,839.99,125353072
15/09/2013,827.92,831.11,837.85,837.85,831.11,124932391
12/09/2013,839.91,841.21,827.92,841.63,827.92,123563920
11/09/2013,839.00,842.15,839.91,843.37,839.20,124856603
10/09/2013,826.95,829.75,839.00,839.76,828.91,124592042
09/09/2013,818.14,816.50,826.95,829.86,816.50,122574605
08/09/2013,831.84,836.05,818.14,836.05,818.14,121278975
03/09/2013,839.09,839.09,831.84,839.76,828.85,123157203
02/09/2013,833.18,837.57,839.09,839.09,830.91,124202268
01/09/2013,833.88,831.28,833.18,833.18,827.78,123586471
29/08/2013,825.35,831.23,833.88,836.35,826.15,123370198
28/08/2013,813.58,803.31,825.35,825.35,801.88,123352616
27/08/2013,826.97,821.14,813.58,821.14,803.44,121534566
26/08/2013,841.31,839.64,826.97,839.66,826.97,123947262
25/08/2013,838.02,842.47,841.31,842.72,839.43,126314195
22/08/2013,839.62,838.66,838.02,838.77,835.98,126049946
21/08/2013,836.82,837.25,839.62,840.19,836.82,126347451
20/08/2013,839.03,840.48,836.82,840.72,833.82,126141626
19/08/2013,838.48,837.80,839.03,839.27,836.86,126415916
18/08/2013,835.30,840.73,838.48,840.73,836.51,126225932
15/08/2013,840.04,841.89,835.30,841.89,834.68,125818149
14/08/2013,838.81,841.04,840.04,841.47,836.18,126492955
13/08/2013,827.01,830.17,838.81,838.81,830.17,126336352
12/08/2013,830.99,833.01,827.01,833.08,824.84,124770631
11/08/2013,833.37,831.93,830.99,832.16,829.17,125418700
08/08/2013,835.34,834.20,833.37,836.58,831.96,125715717
07/08/2013,835.47,838.54,835.34,838.67,833.27,125662386
06/08/2013,839.89,836.58,835.47,841.14,833.15,125754749
05/08/2013,832.53,835.30,839.89,839.89,830.79,126097423
04/08/2013,828.89,829.26,832.53,832.62,827.71,125406755
01/08/2013,821.45,824.36,828.89,830.28,822.00,124869490
31/07/2013,816.58,817.56,821.45,821.45,816.67,123623603
30/07/2013,815.20,816.58,816.58,816.74,812.95,122793704
29/07/2013,811.07,814.16,815.20,816.49,812.27,122426854
28/07/2013,809.44,814.91,811.07,815.50,810.15,121690261
25/07/2013,818.07,813.48,809.44,814.20,806.96,121580603
24/07/2013,813.61,813.12,818.07,819.97,811.93,122866886
23/07/2013,816.38,818.42,813.61,818.42,812.25,122307197
22/07/2013,815.84,819.47,816.38,819.80,814.10,122749278
21/07/2013,819.14,818.69,815.84,818.69,814.12,122432257
18/07/2013,817.59,821.45,819.14,821.45,817.65,122750589
17/07/2013,809.72,812.83,817.59,817.59,807.95,122598420
15/07/2013,802.51,806.58,809.72,809.72,805.00,121333420
14/07/2013,796.78,800.82,802.51,802.51,800.80,120182075
11/07/2013,791.48,803.08,796.78,803.08,794.50,119357439
10/07/2013,788.99,791.71,791.48,792.38,789.26,118512099
09/07/2013,786.54,791.06,788.99,792.05,787.99,118091600
08/07/2013,783.82,787.35,786.54,789.90,785.63,117653467
07/07/2013,776.68,778.82,783.82,783.82,778.37,117134165
04/07/2013,780.19,777.30,776.68,781.77,775.21,116086309
03/07/2013,783.38,784.10,780.19,784.68,775.76,116665174
02/07/2013,780.48,786.45,783.38,786.45,781.32,117164173
01/07/2013,774.02,778.99,780.48,780.48,775.67,116682619
30/06/2013,770.72,775.75,774.02,775.75,771.53,115677811
27/06/2013,768.13,772.05,770.72,776.16,768.91,115119196
26/06/2013,763.25,767.22,768.13,770.26,765.70,114541545
25/06/2013,760.66,762.13,763.25,763.36,759.31,114138252
24/06/2013,780.03,776.60,760.66,778.31,760.66,113787340
23/06/2013,783.01,781.47,780.03,784.37,777.98,116745463
20/06/2013,795.82,789.77,783.01,789.77,782.94,117346501
19/06/2013,797.61,801.84,795.82,801.84,794.62,119345694
18/06/2013,795.47,796.50,797.61,797.87,793.65,119607053
17/06/2013,788.05,790.52,795.47,796.22,789.22,119227599
16/06/2013,783.29,783.40,788.05,788.05,782.75,118057349
13/06/2013,794.73,789.13,783.29,789.13,780.12,117198161
12/06/2013,799.91,799.30,794.73,799.30,794.73,123980511
11/06/2013,806.53,808.31,799.91,808.31,798.55,125100337
10/06/2013,805.29,808.01,806.53,808.01,804.29,126514951
09/06/2013,802.90,805.71,805.29,806.88,802.66,126280297
06/06/2013,805.46,802.29,802.90,803.90,798.98,125850492
05/06/2013,812.72,810.21,805.46,811.60,801.06,125776665
04/06/2013,813.65,815.88,812.72,816.13,812.11,126852697
03/06/2013,805.62,807.76,813.65,813.84,806.54,126888176
02/06/2013,803.79,801.27,805.62,805.62,799.52,125663718
30/05/2013,804.63,798.92,803.79,805.77,797.67,125401239
29/05/2013,811.76,812.04,804.63,812.40,803.64,125522657
28/05/2013,793.82,799.70,811.76,811.76,799.70,126552829
27/05/2013,791.60,795.53,793.82,795.67,788.54,123765392
26/05/2013,784.46,785.80,791.60,791.60,785.80,123398440
23/05/2013,800.75,793.81,784.46,793.81,780.87,122191143
22/05/2013,802.00,802.52,800.75,802.52,797.27,124801571
21/05/2013,793.91,796.72,802.00,802.00,795.05,124877810
20/05/2013,785.09,787.14,793.91,794.72,786.12,123844491
19/05/2013,774.40,780.94,785.09,785.09,778.79,122260306
16/05/2013,764.03,772.57,774.40,776.23,772.04,120734795
13/05/2013,758.49,763.76,764.03,765.07,761.36,119384322
12/05/2013,766.24,768.63,758.49,772.76,757.94,118302532
09/05/2013,789.31,786.66,766.24,787.07,766.24,119353578
08/05/2013,788.37,786.81,789.31,790.30,785.05,122207854
07/05/2013,783.79,786.84,788.37,788.90,784.07,121885880
06/05/2013,777.62,774.05,783.79,784.33,774.05,120939415
05/05/2013,776.71,781.02,777.62,782.16,774.37,120050786
02/05/2013,778.48,778.34,776.71,778.82,773.80,119966400
01/05/2013,776.14,779.97,778.48,782.40,777.16,120087329
30/04/2013,769.02,770.91,776.14,776.14,768.18,119737148
29/04/2013,766.47,769.94,769.02,771.00,768.69,118584716
28/04/2013,767.30,765.15,766.47,767.10,763.84,118169122
25/04/2013,769.47,769.63,767.30,770.52,764.24,118408871
24/04/2013,762.22,764.89,769.47,769.47,763.02,118640526
23/04/2013,755.37,754.12,762.22,763.37,754.12,117682164
22/04/2013,749.66,749.58,755.37,756.15,749.26,116596211
21/04/2013,755.93,755.25,749.66,755.25,747.70,115673711
18/04/2013,762.57,761.00,755.93,761.24,754.88,116627680
17/04/2013,767.74,769.05,762.57,769.20,761.67,117694546
14/04/2013,767.70,769.43,767.74,770.72,765.31,118567350
11/04/2013,770.06,768.87,767.70,774.17,767.42,118462059
10/04/2013,762.41,766.35,770.06,770.06,763.77,118758116
09/04/2013,759.03,760.94,762.41,762.41,759.39,117603882
08/04/2013,756.13,760.49,759.03,762.00,757.71,117112603
07/04/2013,757.21,754.52,756.13,757.87,754.11,116649092
04/04/2013,766.34,768.40,757.21,768.40,756.75,116536576
03/04/2013,764.48,765.96,766.34,766.64,763.56,117883990
02/04/2013,763.04,764.63,764.48,765.41,761.89,117755551
28/03/2013,771.52,772.83,763.04,772.85,763.04,117402634
27/03/2013,775.72,775.87,771.52,776.20,769.81,118579747
24/03/2013,768.65,772.28,775.72,775.74,769.63,118985805
21/03/2013,773.94,776.59,768.65,776.75,765.92,117686224
20/03/2013,770.58,771.36,773.94,774.92,770.73,118379923
19/03/2013,761.04,762.36,770.58,770.72,761.89,118072028
18/03/2013,761.02,755.16,761.04,761.56,753.95,116121430
17/03/2013,761.24,764.51,761.02,764.93,759.68,116149825
14/03/2013,761.04,758.42,761.24,764.41,757.93,116471515
13/03/2013,761.05,760.18,761.04,764.56,756.45,116702236
12/03/2013,762.65,766.52,761.05,767.17,760.25,116770441
11/03/2013,766.34,770.91,762.65,770.91,762.65,117105512
10/03/2013,766.04,772.63,766.34,775.63,766.34,117900224
07/03/2013,773.61,777.54,766.04,777.54,766.01,117585730
06/03/2013,772.89,771.77,773.61,774.58,770.45,118889570
05/03/2013,763.68,766.28,772.89,773.87,766.14,118517813
04/03/2013,762.67,763.29,763.68,763.68,759.61,117022695
03/03/2013,765.79,767.50,762.67,769.44,761.92,116804888
28/02/2013,759.93,762.17,765.79,767.89,762.17,117145248
27/02/2013,756.95,758.22,759.93,760.58,757.67,116266525
26/02/2013,759.55,756.37,756.95,758.03,753.40,115837613
25/02/2013,757.24,758.36,759.55,760.40,757.68,116383245
21/02/2013,765.46,762.89,757.24,763.59,757.24,116011500
20/02/2013,759.60,759.40,765.46,766.20,759.40,117473578
19/02/2013,759.61,762.57,759.60,764.67,758.72,116627791
18/02/2013,760.02,762.77,759.61,762.87,757.01,116542258
17/02/2013,756.47,760.82,760.02,761.07,758.42,116706540
14/02/2013,762.56,762.66,756.47,763.56,755.05,116228358
13/02/2013,768.94,769.80,762.56,770.02,761.22,117019136
12/02/2013,767.90,769.81,768.94,770.13,765.99,117779877
11/02/2013,764.18,765.93,767.90,768.10,763.77,117455376
10/02/2013,765.90,767.63,764.18,767.84,762.39,116977127
07/02/2013,759.35,763.61,765.90,767.43,762.48,117087779
06/02/2013,752.26,755.79,759.35,761.63,755.07,118700908
05/02/2013,741.46,743.75,752.26,753.69,742.56,117291619
04/02/2013,740.42,743.40,741.46,744.43,740.17,115863556
03/02/2013,730.00,736.63,740.42,740.51,736.58,115615504
31/01/2013,732.50,735.75,730.00,735.75,728.65,113883877
30/01/2013,741.94,744.57,732.50,745.18,731.13,114388598
29/01/2013,744.52,747.52,741.94,747.58,741.32,115784420
28/01/2013,741.63,747.62,744.52,747.68,740.90,116075399
27/01/2013,739.56,745.46,741.63,747.16,740.78,115669819
24/01/2013,741.78,745.26,739.56,745.26,737.05,115312859
23/01/2013,736.87,740.97,741.78,746.05,739.10,115370355
21/01/2013,733.77,735.76,736.87,737.88,729.94,114391543
20/01/2013,739.80,742.37,733.77,742.41,730.39,113749432
17/01/2013,733.47,732.90,739.80,739.94,732.59,114918726
16/01/2013,734.86,735.06,733.47,736.00,731.37,113996087
15/01/2013,742.69,744.82,734.86,744.82,734.08,114377705
14/01/2013,744.95,748.54,742.69,748.54,741.17,115561206
13/01/2013,745.61,748.63,744.95,749.08,744.04,115967001
10/01/2013,744.27,751.61,745.61,751.84,742.92,116159551
09/01/2013,743.78,746.78,744.27,746.82,741.10,115907590
08/01/2013,743.84,745.08,743.78,746.28,739.98,115952337
07/01/2013,746.63,748.90,743.84,748.90,742.96,115688568
06/01/2013,745.07,749.46,746.63,752.81,743.78,116023403
03/01/2013,756.86,757.04,745.07,757.14,743.93,115652030
02/01/2013,744.91,743.95,756.86,756.86,743.50,117341993
01/01/2013,720.79,734.16,744.91,745.64,732.76,115381494
31/12/2012,722.99,718.44,720.79,723.82,718.44,111542683
30/12/2012,719.74,719.90,722.99,727.99,719.29,111899567
27/12/2012,719.71,713.75,719.74,720.07,713.75,114358768
26/12/2012,716.08,720.90,719.71,722.97,717.50,113935319
25/12/2012,717.85,720.09,716.08,720.62,712.74,113431192
24/12/2012,726.19,726.42,717.85,726.42,715.72,113826606
23/12/2012,733.46,730.62,726.19,730.62,725.54,115290603
20/12/2012,729.19,729.49,733.46,734.37,724.87,116088717
19/12/2012,714.34,719.74,729.19,729.19,719.74,115514502
18/12/2012,708.47,713.31,714.34,717.25,713.31,113220229
17/12/2012,713.91,718.71,708.47,718.80,708.22,112161720
16/12/2012,722.43,714.70,713.91,721.61,710.19,113095011
13/12/2012,739.15,740.20,722.43,740.21,722.43,114061481
12/12/2012,737.85,739.68,739.15,740.41,738.48,113082130
11/12/2012,734.60,737.11,737.85,738.50,735.24,112835602
10/12/2012,738.79,740.29,734.60,740.29,732.74,112516114
09/12/2012,732.41,736.08,738.79,739.17,735.04,113224938
06/12/2012,732.90,732.93,732.41,735.55,731.24,112176329
05/12/2012,734.26,735.15,732.90,738.32,732.64,112089483
04/12/2012,744.24,743.56,734.26,743.85,732.91,112020162
03/12/2012,740.94,747.07,744.24,747.39,742.08,113491597
02/12/2012,743.11,745.04,740.94,745.04,738.46,113197952
29/11/2012,736.06,746.99,743.11,746.99,741.56,113078978
28/11/2012,737.78,736.37,736.06,738.54,734.19,111916171
27/11/2012,729.47,729.86,737.78,738.41,729.66,112214900
26/11/2012,728.75,730.05,729.47,731.41,726.96,110710763
25/11/2012,711.17,720.31,728.75,730.98,720.31,110477761
22/11/2012,702.75,705.55,711.17,712.24,705.26,107955532
21/11/2012,702.12,699.44,702.75,703.57,698.04,106619984
20/11/2012,704.11,705.13,702.12,706.64,700.73,106482399
19/11/2012,697.67,699.21,704.11,704.76,697.99,106489583
18/11/2012,695.87,687.28,697.67,697.90,687.13,105436646
15/11/2012,704.66,694.16,695.87,696.74,689.58,105193550
14/11/2012,699.62,699.00,704.66,708.26,697.21,106386529
13/11/2012,705.50,705.53,699.62,705.53,699.02,105705585
12/11/2012,707.41,707.89,705.50,708.33,703.67,106421750
11/11/2012,711.47,710.29,707.41,711.04,703.70,106996200
08/11/2012,713.53,713.92,711.47,715.79,710.48,107478175
