Historical Prices - TA-35
From 31/05/2012 To 29/05/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
03/04/2014,1414.90,1416.07,1417.77,1418.66,1413.74,528583685
02/04/2014,1412.77,1415.04,1414.90,1416.58,1411.78,530702744
01/04/2014,1402.22,1404.10,1412.77,1412.77,1403.54,526661280
31/03/2014,1400.14,1401.24,1402.22,1403.18,1394.86,521675103
30/03/2014,1397.77,1399.03,1400.14,1401.34,1396.44,515717084
27/03/2014,1401.04,1398.49,1397.77,1399.46,1394.49,514847374
26/03/2014,1396.10,1400.37,1401.04,1404.38,1397.01,518272904
25/03/2014,1384.12,1387.88,1396.10,1400.77,1387.13,515198440
24/03/2014,1392.23,1395.22,1384.12,1400.06,1381.61,510889024
23/03/2014,1383.16,1379.94,1392.23,1393.43,1378.50,515807925
20/03/2014,1385.73,1380.34,1383.16,1386.41,1379.67,516630087
19/03/2014,1379.49,1379.87,1385.73,1386.63,1378.93,517536368
18/03/2014,1376.54,1377.69,1379.49,1380.21,1373.96,514127760
17/03/2014,1373.28,1372.73,1376.54,1378.64,1370.52,511919879
13/03/2014,1369.40,1373.34,1373.28,1373.72,1369.68,508991693
12/03/2014,1371.22,1368.40,1369.40,1369.40,1362.70,508869418
11/03/2014,1366.89,1370.79,1371.22,1373.04,1367.64,511208165
10/03/2014,1363.38,1360.23,1366.89,1370.51,1359.38,511863599
09/03/2014,1369.22,1362.93,1363.38,1366.27,1361.47,510320308
06/03/2014,1365.49,1366.55,1369.22,1371.84,1362.74,515355001
05/03/2014,1365.24,1365.90,1365.49,1367.90,1363.40,512359721
04/03/2014,1347.64,1355.47,1365.24,1366.06,1355.05,509817630
03/03/2014,1350.89,1347.34,1347.64,1348.83,1340.63,505080665
02/03/2014,1350.65,1350.06,1350.89,1352.77,1346.48,506510889
27/02/2014,1349.05,1354.98,1350.65,1354.98,1343.10,504588540
26/02/2014,1336.12,1339.78,1349.05,1349.05,1339.09,506304113
25/02/2014,1334.56,1338.32,1336.12,1341.66,1331.70,501456220
24/02/2014,1321.68,1320.00,1334.56,1334.56,1320.00,499139238
23/02/2014,1323.69,1328.68,1321.68,1328.68,1321.23,494668071
20/02/2014,1322.77,1319.98,1323.69,1324.21,1316.84,496038389
19/02/2014,1321.08,1320.92,1322.77,1322.99,1318.46,491995049
18/02/2014,1319.74,1321.28,1321.08,1322.32,1317.12,488126323
17/02/2014,1315.42,1315.75,1319.74,1321.41,1314.77,485147997
16/02/2014,1309.09,1317.98,1315.42,1320.22,1315.38,482879244
13/02/2014,1309.75,1305.96,1309.09,1309.70,1301.16,481262708
12/02/2014,1309.86,1316.04,1309.75,1317.82,1308.10,481488178
11/02/2014,1305.32,1308.33,1309.86,1313.10,1305.83,480436490
10/02/2014,1310.37,1306.74,1305.32,1310.88,1301.34,481393891
09/02/2014,1307.98,1313.95,1310.37,1315.63,1309.94,484094153
06/02/2014,1303.25,1303.97,1307.98,1313.57,1303.23,486857391
05/02/2014,1301.08,1299.30,1303.25,1305.64,1298.21,483350562
04/02/2014,1295.48,1279.44,1301.08,1301.74,1278.86,482818065
03/02/2014,1300.25,1299.62,1295.48,1303.18,1294.27,480841780
02/02/2014,1299.54,1297.35,1300.25,1303.61,1294.58,482895953
30/01/2014,1307.89,1290.18,1299.54,1305.24,1289.52,480987371
29/01/2014,1314.47,1321.11,1307.89,1325.38,1306.11,483977325
28/01/2014,1309.67,1311.22,1314.47,1315.29,1306.62,484764468
27/01/2014,1302.37,1303.54,1309.67,1313.47,1300.13,479566890
26/01/2014,1322.02,1301.66,1302.37,1303.48,1298.26,477169955
23/01/2014,1331.49,1335.99,1322.02,1336.23,1321.19,485091396
22/01/2014,1332.87,1332.00,1331.49,1337.19,1329.85,490046788
21/01/2014,1328.21,1334.02,1332.87,1334.73,1327.01,491664397
20/01/2014,1342.09,1341.59,1328.21,1345.76,1325.51,488279354
19/01/2014,1348.95,1344.88,1342.09,1345.71,1340.73,491633288
16/01/2014,1352.27,1350.10,1348.95,1351.99,1346.26,492968442
15/01/2014,1337.92,1350.04,1352.27,1352.56,1347.57,493434533
14/01/2014,1343.62,1334.74,1337.92,1341.07,1331.55,481436113
13/01/2014,1330.92,1329.27,1343.62,1343.62,1328.72,485632228
12/01/2014,1324.17,1328.22,1330.92,1331.97,1327.90,481918378
09/01/2014,1327.07,1323.04,1324.17,1328.56,1319.80,479239562
08/01/2014,1328.99,1331.47,1327.07,1333.30,1323.86,478666548
07/01/2014,1319.64,1320.84,1328.99,1331.25,1317.71,477201118
06/01/2014,1323.43,1320.13,1319.64,1321.99,1314.87,473885335
05/01/2014,1322.52,1326.14,1323.43,1326.86,1318.37,474582810
02/01/2014,1339.62,1335.69,1322.52,1337.77,1321.92,475086790
01/01/2014,1329.39,1333.67,1339.62,1340.44,1326.18,477831402
31/12/2013,1319.40,1323.61,1329.39,1330.67,1320.65,474366114
30/12/2013,1315.65,1323.04,1319.40,1323.38,1314.41,471857480
29/12/2013,1333.42,1327.56,1315.65,1328.75,1313.58,470719438
26/12/2013,1341.85,1329.44,1333.42,1335.02,1328.30,475462223
25/12/2013,1341.67,1345.84,1341.85,1349.92,1340.68,476444515
24/12/2013,1348.99,1347.45,1341.67,1351.59,1338.68,474951486
23/12/2013,1339.28,1344.58,1348.99,1356.58,1343.27,477810052
22/12/2013,1323.04,1326.96,1339.28,1339.28,1323.32,476667591
19/12/2013,1325.08,1336.33,1323.04,1336.81,1320.03,473835448
18/12/2013,1320.08,1324.36,1325.08,1327.33,1321.91,453641705
17/12/2013,1328.69,1329.07,1320.08,1331.83,1318.09,451924195
16/12/2013,1315.07,1310.21,1328.69,1329.18,1310.21,454124581
15/12/2013,1326.92,1318.44,1315.07,1320.57,1313.20,450244941
12/12/2013,1342.93,1323.84,1326.92,1336.00,1318.90,453601772
11/12/2013,1351.64,1348.22,1342.93,1354.06,1341.03,463148972
10/12/2013,1363.51,1363.19,1351.64,1364.83,1340.14,465678932
09/12/2013,1371.18,1372.47,1363.51,1372.47,1363.51,464978537
08/12/2013,1368.30,1375.68,1371.18,1378.83,1368.64,468452624
05/12/2013,1363.86,1364.93,1368.30,1369.94,1361.01,468536278
04/12/2013,1364.73,1367.47,1363.86,1367.67,1355.60,468546802
03/12/2013,1372.33,1372.97,1364.73,1373.26,1362.43,469543710
02/12/2013,1377.79,1379.53,1372.33,1382.08,1370.73,471745914
01/12/2013,1358.23,1361.45,1377.79,1378.06,1361.29,473391751
28/11/2013,1351.96,1353.64,1358.23,1358.78,1352.43,466867802
27/11/2013,1346.72,1350.70,1351.96,1354.11,1346.83,466415203
26/11/2013,1350.13,1351.25,1346.72,1351.69,1344.62,464246172
25/11/2013,1352.96,1356.51,1350.13,1356.81,1349.57,466278468
24/11/2013,1344.85,1349.90,1352.96,1355.38,1349.88,466879006
21/11/2013,1344.34,1342.03,1344.85,1346.57,1336.94,464128103
20/11/2013,1335.31,1337.35,1344.34,1345.66,1336.63,463933247
19/11/2013,1334.14,1335.07,1335.31,1337.43,1331.39,456301114
18/11/2013,1327.19,1328.30,1334.14,1339.79,1328.30,455342797
17/11/2013,1315.86,1320.14,1327.19,1328.03,1319.75,453882799
14/11/2013,1307.31,1312.17,1315.86,1316.25,1312.17,450941600
13/11/2013,1309.07,1305.69,1307.31,1310.37,1304.12,447832029
12/11/2013,1311.55,1311.85,1309.07,1312.62,1305.69,448273587
11/11/2013,1313.41,1313.95,1311.55,1315.02,1310.38,447968637
10/11/2013,1310.46,1314.76,1313.41,1316.48,1312.16,448452667
07/11/2013,1304.96,1303.42,1310.46,1312.69,1302.76,447306860
06/11/2013,1297.97,1302.87,1304.96,1308.22,1301.30,443789423
05/11/2013,1301.37,1302.81,1297.97,1304.42,1296.53,442587043
04/11/2013,1293.42,1293.58,1301.37,1303.32,1292.07,442788664
03/11/2013,1288.19,1293.81,1293.42,1294.77,1291.73,440879065
31/10/2013,1283.08,1276.10,1288.19,1288.19,1275.18,440275577
30/10/2013,1289.75,1291.96,1283.08,1295.83,1281.96,440719826
29/10/2013,1285.32,1288.11,1289.75,1293.79,1286.77,448535143
28/10/2013,1293.32,1295.34,1285.32,1295.97,1284.77,447430104
27/10/2013,1286.36,1290.92,1293.32,1295.99,1290.32,450286128
24/10/2013,1289.33,1293.23,1286.36,1294.62,1282.78,445176553
23/10/2013,1308.27,1302.78,1289.33,1302.85,1288.94,446215917
22/10/2013,1304.15,1304.87,1308.27,1308.78,1302.10,451017640
21/10/2013,1305.67,1306.94,1304.15,1307.15,1301.45,450975033
20/10/2013,1296.65,1301.15,1305.67,1306.14,1297.03,449855981
17/10/2013,1307.00,1303.60,1296.65,1308.96,1295.02,448002801
16/10/2013,1302.95,1304.01,1307.00,1308.79,1301.98,450599684
15/10/2013,1295.80,1301.51,1302.95,1303.66,1292.20,450134528
14/10/2013,1285.16,1285.46,1295.80,1296.92,1281.88,450151748
13/10/2013,1292.75,1297.08,1285.16,1301.70,1285.16,447061835
10/10/2013,1286.12,1287.34,1292.75,1298.21,1286.04,448903385
09/10/2013,1282.07,1276.83,1286.12,1292.28,1275.50,445111637
08/10/2013,1280.59,1283.22,1282.07,1285.32,1277.55,443684070
07/10/2013,1275.30,1270.73,1280.59,1280.59,1265.78,442001670
06/10/2013,1257.64,1271.68,1275.30,1276.96,1269.35,440738618
03/10/2013,1271.97,1273.93,1257.64,1276.00,1257.64,434162158
02/10/2013,1274.78,1272.05,1271.97,1284.38,1268.99,420915074
01/10/2013,1264.98,1269.98,1274.78,1275.93,1269.56,421780768
30/09/2013,1270.93,1263.92,1264.98,1268.91,1258.11,419164575
29/09/2013,1256.36,1259.98,1270.93,1275.75,1259.06,422523075
24/09/2013,1261.54,1267.55,1256.36,1267.55,1253.73,418211898
23/09/2013,1252.98,1257.01,1261.54,1277.59,1256.41,418823939
22/09/2013,1240.08,1242.47,1252.98,1257.00,1238.11,415746548
17/09/2013,1230.37,1230.09,1240.08,1241.02,1222.65,414093897
16/09/2013,1225.80,1232.86,1230.37,1235.72,1226.83,412986030
15/09/2013,1202.81,1214.15,1225.80,1226.72,1214.15,412119784
12/09/2013,1200.43,1202.05,1202.81,1205.45,1198.39,405752327
11/09/2013,1198.44,1197.50,1200.43,1206.00,1196.04,406485885
10/09/2013,1179.84,1189.82,1198.44,1200.09,1188.23,406275441
09/09/2013,1165.42,1170.47,1179.84,1179.98,1168.46,402344758
08/09/2013,1179.73,1184.68,1165.42,1186.78,1165.42,398628832
03/09/2013,1190.10,1187.34,1179.73,1189.66,1172.76,402706071
02/09/2013,1185.11,1188.08,1190.10,1190.10,1184.47,404331277
01/09/2013,1178.41,1182.97,1185.11,1186.09,1181.05,403732694
29/08/2013,1164.69,1173.86,1178.41,1178.41,1166.43,403401858
28/08/2013,1156.19,1157.56,1164.69,1165.85,1145.20,401655455
27/08/2013,1184.39,1174.22,1156.19,1176.44,1156.19,401206781
26/08/2013,1198.56,1196.81,1184.39,1196.95,1183.84,406830940
25/08/2013,1201.28,1203.22,1198.56,1204.64,1171.19,408516739
22/08/2013,1203.22,1203.31,1201.28,1206.23,1199.50,409161310
21/08/2013,1207.81,1207.38,1203.22,1208.48,1202.44,410654067
20/08/2013,1208.84,1205.36,1207.81,1208.84,1203.76,413824263
19/08/2013,1207.24,1209.33,1208.84,1211.92,1206.18,416181175
18/08/2013,1204.89,1203.00,1207.24,1207.24,1201.38,415774156
15/08/2013,1212.58,1208.87,1204.89,1211.20,1203.72,415580071
14/08/2013,1211.72,1212.20,1212.58,1213.65,1209.94,418184301
13/08/2013,1206.86,1208.70,1211.72,1213.41,1208.29,417248119
12/08/2013,1202.75,1203.64,1206.86,1207.83,1202.18,415934711
11/08/2013,1202.85,1202.36,1202.75,1205.23,1199.50,416048606
08/08/2013,1200.47,1202.75,1202.85,1206.40,1199.93,411962931
07/08/2013,1200.87,1196.72,1200.47,1202.97,1193.27,410406800
06/08/2013,1203.65,1201.10,1200.87,1203.10,1198.69,409114487
05/08/2013,1208.94,1210.25,1203.65,1211.77,1200.30,410628992
04/08/2013,1207.84,1207.68,1208.94,1210.85,1206.11,413215039
01/08/2013,1203.47,1204.33,1207.84,1208.70,1202.59,413499527
31/07/2013,1203.46,1204.53,1203.47,1204.68,1197.55,414724308
30/07/2013,1223.55,1221.93,1203.46,1221.93,1197.07,414752067
29/07/2013,1227.94,1225.28,1223.55,1228.47,1221.91,427245483
28/07/2013,1229.24,1229.88,1227.94,1230.49,1226.78,429149351
25/07/2013,1234.20,1233.80,1229.24,1233.80,1224.34,430938849
24/07/2013,1230.29,1230.49,1234.20,1237.82,1228.64,433567777
23/07/2013,1229.49,1231.87,1230.29,1232.39,1228.94,431531745
22/07/2013,1226.45,1227.64,1229.49,1230.27,1226.18,428845957
21/07/2013,1226.89,1228.29,1226.45,1228.65,1222.57,427175663
18/07/2013,1223.72,1224.59,1226.89,1227.51,1220.77,427627208
17/07/2013,1220.44,1220.11,1223.72,1224.57,1215.86,425373559
15/07/2013,1221.00,1223.89,1220.44,1225.53,1219.10,425350849
14/07/2013,1214.52,1217.61,1221.00,1224.58,1217.59,425492215
11/07/2013,1206.06,1215.59,1214.52,1215.59,1211.82,423078606
10/07/2013,1206.87,1206.92,1206.06,1208.06,1203.80,422729490
09/07/2013,1207.71,1207.16,1206.87,1209.70,1203.77,423818661
08/07/2013,1202.15,1201.49,1207.71,1207.71,1200.97,424185814
07/07/2013,1195.09,1197.86,1202.15,1202.33,1196.68,421750244
04/07/2013,1189.44,1192.04,1195.09,1197.51,1191.20,419781336
03/07/2013,1199.00,1195.43,1189.44,1196.08,1183.97,417908415
02/07/2013,1195.14,1197.03,1199.00,1199.32,1194.45,421557381
01/07/2013,1190.50,1192.89,1195.14,1195.55,1188.62,419029053
30/06/2013,1189.67,1191.62,1190.50,1193.30,1188.49,418698608
27/06/2013,1193.67,1192.61,1189.67,1196.28,1187.81,417800263
26/06/2013,1195.75,1196.18,1193.67,1200.92,1193.10,418463849
25/06/2013,1198.90,1202.35,1195.75,1205.67,1195.75,417400417
24/06/2013,1210.83,1206.85,1198.90,1210.98,1197.70,419518380
23/06/2013,1211.77,1210.41,1210.83,1212.10,1203.39,423851461
20/06/2013,1223.83,1215.66,1211.77,1216.23,1210.47,424032560
19/06/2013,1228.22,1229.31,1223.83,1231.42,1222.32,427200182
18/06/2013,1228.98,1228.72,1228.22,1229.53,1226.59,427997311
17/06/2013,1225.11,1230.24,1228.98,1232.58,1227.65,427827496
16/06/2013,1222.13,1223.04,1225.11,1228.17,1222.01,427957274
13/06/2013,1227.86,1214.99,1222.13,1222.91,1212.70,427156532
12/06/2013,1228.17,1226.56,1227.86,1230.52,1224.99,429604798
11/06/2013,1237.21,1234.75,1228.17,1235.45,1225.72,429811896
10/06/2013,1232.63,1232.59,1237.21,1237.21,1231.09,431877868
09/06/2013,1225.26,1235.74,1232.63,1236.54,1231.36,429645837
06/06/2013,1226.31,1224.04,1225.26,1228.84,1222.56,425568119
05/06/2013,1231.83,1226.65,1226.31,1229.43,1225.06,427042887
04/06/2013,1227.60,1227.77,1231.83,1232.06,1226.96,430168030
03/06/2013,1222.60,1222.99,1227.60,1229.05,1219.94,428782532
02/06/2013,1232.00,1221.20,1222.60,1223.12,1219.68,426761134
30/05/2013,1232.07,1230.00,1232.00,1234.86,1224.51,428624539
29/05/2013,1241.17,1240.61,1232.07,1241.33,1231.21,430478575
28/05/2013,1225.56,1233.44,1241.17,1242.60,1233.23,434271704
27/05/2013,1224.12,1225.23,1225.56,1227.24,1222.95,429411289
26/05/2013,1215.40,1219.09,1224.12,1224.64,1218.72,429532103
23/05/2013,1232.71,1218.76,1215.40,1219.37,1211.42,425654176
22/05/2013,1232.23,1232.92,1232.71,1235.33,1227.86,432203925
21/05/2013,1230.16,1231.25,1232.23,1234.03,1227.92,431854305
20/05/2013,1222.72,1221.82,1230.16,1231.96,1219.53,432455154
19/05/2013,1215.76,1219.56,1222.72,1222.73,1217.67,429415129
16/05/2013,1204.66,1217.59,1215.76,1220.48,1214.35,427188360
13/05/2013,1193.16,1195.39,1204.66,1206.87,1193.84,420467271
12/05/2013,1203.19,1205.81,1193.16,1206.43,1191.89,416897681
09/05/2013,1209.31,1212.55,1203.19,1213.10,1203.19,420411734
08/05/2013,1210.68,1211.72,1209.31,1214.18,1207.26,423008706
07/05/2013,1209.89,1210.62,1210.68,1211.60,1207.22,422747638
06/05/2013,1203.01,1204.60,1209.89,1210.33,1201.84,422807565
05/05/2013,1204.53,1208.55,1203.01,1210.37,1199.47,420141202
02/05/2013,1204.14,1202.69,1204.53,1206.88,1201.34,420530449
01/05/2013,1206.19,1205.04,1204.14,1212.21,1202.61,420815254
30/04/2013,1196.86,1199.97,1206.19,1206.19,1197.80,423582941
29/04/2013,1196.80,1195.90,1196.86,1200.56,1195.55,421605596
28/04/2013,1205.09,1199.70,1196.80,1200.37,1195.12,421457346
25/04/2013,1215.02,1207.92,1205.09,1209.99,1202.82,424438620
24/04/2013,1207.71,1212.62,1215.02,1218.91,1208.88,426335510
23/04/2013,1201.62,1196.61,1207.71,1207.71,1195.25,425274061
22/04/2013,1203.37,1206.69,1201.62,1213.50,1192.28,423222599
21/04/2013,1203.74,1203.37,1203.37,1207.62,1191.42,422509234
18/04/2013,1218.55,1216.94,1203.74,1217.35,1202.78,423439832
17/04/2013,1230.35,1228.54,1218.55,1229.31,1215.52,428285529
14/04/2013,1230.12,1229.87,1230.35,1233.74,1227.58,431986745
11/04/2013,1232.23,1235.90,1230.12,1237.01,1228.43,433177438
10/04/2013,1229.26,1229.50,1232.23,1236.34,1227.25,433840414
09/04/2013,1228.42,1230.67,1229.26,1231.41,1227.59,434641049
08/04/2013,1225.74,1226.39,1228.42,1231.61,1223.60,437507398
07/04/2013,1229.74,1227.76,1225.74,1234.21,1223.93,436032105
04/04/2013,1239.79,1238.17,1229.74,1238.68,1229.20,438490535
03/04/2013,1242.54,1241.33,1239.79,1243.25,1238.19,441118129
02/04/2013,1237.67,1239.94,1242.54,1244.66,1237.48,441270933
28/03/2013,1243.95,1240.63,1237.67,1241.94,1234.78,439310403
27/03/2013,1247.42,1251.53,1243.95,1251.87,1240.12,442621796
24/03/2013,1239.09,1247.68,1247.42,1249.12,1241.86,444788418
21/03/2013,1249.37,1249.58,1239.09,1250.12,1238.14,443114404
20/03/2013,1248.96,1251.68,1249.37,1253.44,1247.41,444875520
19/03/2013,1244.64,1246.32,1248.96,1254.22,1242.98,445526792
18/03/2013,1234.95,1224.79,1244.64,1251.13,1223.39,444095154
17/03/2013,1240.51,1245.17,1234.95,1246.27,1233.60,443153403
14/03/2013,1240.06,1243.08,1240.51,1245.06,1240.35,445665356
13/03/2013,1240.78,1240.22,1240.06,1243.17,1233.88,443543196
12/03/2013,1236.98,1241.50,1240.78,1242.65,1238.68,442959984
11/03/2013,1237.28,1236.31,1236.98,1240.54,1234.87,441332114
10/03/2013,1226.89,1238.63,1237.28,1249.05,1237.28,440773809
07/03/2013,1228.23,1227.66,1226.89,1231.66,1225.14,439037246
06/03/2013,1226.21,1230.80,1228.23,1231.35,1226.35,435990619
05/03/2013,1217.96,1221.33,1226.21,1228.18,1221.13,434295453
04/03/2013,1216.09,1212.07,1217.96,1219.45,1208.59,430449548
03/03/2013,1221.47,1220.61,1216.09,1221.10,1214.74,429246209
28/02/2013,1214.93,1222.90,1221.47,1223.01,1218.42,431750037
27/02/2013,1217.90,1219.41,1214.93,1219.98,1214.60,430367727
26/02/2013,1220.67,1210.43,1217.90,1218.78,1208.22,431622336
25/02/2013,1218.00,1221.27,1220.67,1223.79,1218.78,434123247
21/02/2013,1241.90,1214.57,1218.00,1226.65,1214.57,432849620
20/02/2013,1224.72,1229.12,1241.90,1241.90,1227.80,438984881
19/02/2013,1218.47,1217.33,1224.72,1226.71,1216.60,434009949
18/02/2013,1224.59,1224.40,1218.47,1224.87,1216.30,431797343
17/02/2013,1220.71,1222.78,1224.59,1229.04,1221.75,434472225
14/02/2013,1225.38,1224.82,1220.71,1225.38,1217.04,433992205
13/02/2013,1229.00,1231.21,1225.38,1232.47,1223.44,435866301
12/02/2013,1218.38,1218.56,1229.00,1229.32,1215.11,435613514
11/02/2013,1212.35,1214.25,1218.38,1221.10,1213.47,433383995
10/02/2013,1210.46,1218.53,1212.35,1219.18,1212.35,431175326
07/02/2013,1202.88,1207.10,1210.46,1210.46,1204.52,427278537
06/02/2013,1205.01,1209.92,1202.88,1212.53,1201.27,427264771
05/02/2013,1195.58,1194.18,1205.01,1205.51,1192.41,427598819
04/02/2013,1195.19,1194.51,1195.58,1199.00,1189.63,423849729
03/02/2013,1177.36,1194.43,1195.19,1195.32,1192.23,424313767
31/01/2013,1176.67,1175.51,1177.36,1181.80,1172.55,419654319
30/01/2013,1186.50,1188.65,1176.67,1192.40,1174.22,420890516
29/01/2013,1197.34,1196.95,1186.50,1197.95,1182.07,424396699
28/01/2013,1192.81,1193.50,1197.34,1198.88,1189.26,427320551
27/01/2013,1196.34,1205.99,1192.81,1207.07,1192.48,425689353
24/01/2013,1204.65,1196.94,1196.34,1200.65,1190.80,427920007
23/01/2013,1193.01,1204.43,1204.65,1214.69,1201.81,428977981
21/01/2013,1189.26,1188.19,1193.01,1193.43,1179.08,425179410
20/01/2013,1207.67,1203.17,1189.26,1204.56,1189.17,423148257
17/01/2013,1208.65,1206.98,1207.67,1208.54,1203.91,428106219
16/01/2013,1210.24,1208.99,1208.65,1211.39,1199.89,428987438
15/01/2013,1219.33,1217.90,1210.24,1221.90,1208.74,429412366
14/01/2013,1217.76,1220.89,1219.33,1225.76,1216.47,431381870
13/01/2013,1224.11,1219.23,1217.76,1221.05,1216.09,431606789
10/01/2013,1210.26,1216.65,1224.11,1224.30,1206.68,434836079
09/01/2013,1203.97,1206.25,1210.26,1210.26,1204.96,430864973
08/01/2013,1206.78,1202.62,1203.97,1209.36,1201.29,428115938
07/01/2013,1216.39,1213.90,1206.78,1214.46,1205.41,429310392
06/01/2013,1210.62,1220.24,1216.39,1222.41,1215.90,431382038
03/01/2013,1221.31,1216.79,1210.62,1217.45,1207.13,426013867
02/01/2013,1214.59,1218.60,1221.31,1223.53,1217.13,428308204
01/01/2013,1185.60,1206.53,1214.59,1214.59,1202.65,427151977
31/12/2012,1186.78,1185.32,1185.60,1188.35,1177.37,418867678
30/12/2012,1184.12,1179.76,1186.78,1187.82,1179.30,419784411
27/12/2012,1185.92,1165.74,1184.12,1188.37,1165.74,419076582
26/12/2012,1181.48,1183.72,1185.92,1192.19,1177.68,420624281
25/12/2012,1190.91,1192.78,1181.48,1194.80,1179.86,419328646
24/12/2012,1203.92,1201.05,1190.91,1202.52,1187.03,421997102
23/12/2012,1220.74,1215.52,1203.92,1217.33,1203.92,424975736
20/12/2012,1226.34,1220.37,1220.74,1222.70,1217.41,429809385
19/12/2012,1216.39,1222.12,1226.34,1227.15,1220.33,434053128
18/12/2012,1211.65,1219.64,1216.39,1220.06,1215.04,430239824
17/12/2012,1219.46,1224.20,1211.65,1225.04,1205.18,428200268
16/12/2012,1230.88,1225.57,1219.46,1226.05,1217.05,430925401
13/12/2012,1244.45,1239.37,1230.88,1242.53,1230.88,437926071
12/12/2012,1244.51,1243.34,1244.45,1248.82,1242.87,444853368
11/12/2012,1234.29,1235.13,1244.51,1244.63,1233.85,450429942
10/12/2012,1234.58,1233.44,1234.29,1234.29,1227.71,446765536
09/12/2012,1228.53,1233.02,1234.58,1234.87,1232.34,447509059
06/12/2012,1230.66,1229.80,1228.53,1231.94,1226.13,442859505
05/12/2012,1225.31,1230.80,1230.66,1233.18,1228.30,444106578
04/12/2012,1232.34,1226.95,1225.31,1228.86,1223.62,439903089
03/12/2012,1232.35,1236.29,1232.34,1238.32,1228.38,439703779
02/12/2012,1229.97,1226.49,1232.35,1232.35,1225.28,440703739
29/11/2012,1226.13,1226.56,1229.97,1234.05,1226.08,440944339
28/11/2012,1235.46,1234.98,1226.13,1237.10,1226.13,442046943
27/11/2012,1229.60,1233.94,1235.46,1238.97,1231.88,441363453
26/11/2012,1227.17,1225.25,1229.60,1231.58,1222.06,438987707
25/11/2012,1211.03,1222.25,1227.17,1228.72,1222.12,437566956
22/11/2012,1208.66,1215.19,1211.03,1218.02,1209.50,432904717
21/11/2012,1204.90,1204.86,1208.66,1209.77,1197.47,433480884
20/11/2012,1206.13,1207.90,1204.90,1212.31,1201.22,430849970
19/11/2012,1198.38,1200.39,1206.13,1213.10,1197.30,431254418
18/11/2012,1181.76,1188.55,1198.38,1198.38,1187.06,429119921
15/11/2012,1189.22,1171.84,1181.76,1181.95,1167.27,425759246
14/11/2012,1200.33,1204.65,1189.22,1207.77,1189.22,430659848
13/11/2012,1199.41,1195.17,1200.33,1205.31,1193.40,434371266
12/11/2012,1208.12,1210.09,1199.41,1213.78,1197.94,435854041
11/11/2012,1211.57,1204.23,1208.12,1208.74,1197.65,438254458
08/11/2012,1212.20,1207.27,1211.57,1214.95,1204.92,440533246
07/11/2012,1229.66,1232.05,1212.20,1232.54,1212.20,440248045
06/11/2012,1223.96,1226.19,1229.66,1234.09,1223.45,445224806
05/11/2012,1216.77,1220.53,1223.96,1225.44,1218.86,446539099
04/11/2012,1219.71,1219.62,1216.77,1219.62,1213.59,443897541
01/11/2012,1214.22,1214.77,1219.71,1220.23,1213.99,443750921
31/10/2012,1209.12,1219.83,1214.22,1219.83,1207.13,442532487
30/10/2012,1199.61,1203.75,1209.12,1213.72,1202.32,440863707
29/10/2012,1208.41,1203.82,1199.61,1204.60,1197.71,436547767
28/10/2012,1209.74,1208.26,1208.41,1213.14,1207.19,439587196
25/10/2012,1202.49,1199.96,1209.74,1214.44,1199.16,440526199
24/10/2012,1192.07,1194.07,1202.49,1204.91,1190.84,437500181
23/10/2012,1207.51,1200.78,1192.07,1204.05,1190.19,434714466
22/10/2012,1199.19,1203.71,1207.51,1216.94,1198.06,439229325
21/10/2012,1217.26,1202.74,1199.19,1204.22,1196.35,437294427
18/10/2012,1233.49,1226.87,1217.26,1231.01,1215.47,442475695
17/10/2012,1233.61,1231.42,1233.49,1238.25,1229.47,441470628
16/10/2012,1228.82,1233.71,1233.61,1238.67,1229.63,438368056
15/10/2012,1215.62,1222.32,1228.82,1236.64,1218.91,436880983
14/10/2012,1216.86,1212.73,1215.62,1216.88,1204.68,434718051
11/10/2012,1206.41,1206.03,1216.86,1218.23,1203.68,436962768
10/10/2012,1207.55,1206.26,1206.41,1209.94,1194.59,435333113
09/10/2012,1226.23,1223.20,1207.55,1224.31,1207.55,436372200
04/10/2012,1229.82,1231.00,1226.23,1231.00,1223.41,444921165
03/10/2012,1216.35,1216.90,1229.82,1239.24,1211.97,447096888
02/10/2012,1189.25,1197.12,1216.35,1216.62,1195.48,444953567
27/09/2012,1166.98,1172.21,1189.25,1191.58,1168.19,436457159
24/09/2012,1148.54,1149.17,1166.98,1168.49,1148.29,427426611
23/09/2012,1138.33,1141.93,1148.54,1149.86,1141.27,422385734
20/09/2012,1138.10,1136.81,1138.33,1138.33,1134.76,422192104
19/09/2012,1133.05,1141.46,1138.10,1143.24,1137.19,425963362
13/09/2012,1133.84,1131.50,1133.05,1133.13,1128.67,424068852
12/09/2012,1130.71,1133.02,1133.84,1135.79,1128.53,425555653
11/09/2012,1131.47,1124.89,1130.71,1131.16,1122.82,423795006
10/09/2012,1129.45,1127.47,1131.47,1133.78,1126.18,424847293
09/09/2012,1112.57,1122.59,1129.45,1132.53,1120.91,423086258
06/09/2012,1113.67,1112.75,1112.57,1117.47,1109.83,415995674
05/09/2012,1113.52,1111.67,1113.67,1116.24,1106.28,416128273
04/09/2012,1119.69,1119.38,1113.52,1121.21,1112.34,416764629
