,date,value
653,2014-09-29,1485.94783419
652,2014-09-30,1486.57850685
651,2014-10-01,1477.36539607
650,2014-10-02,1476.40795842
649,2014-10-05,1492.82004626
648,2014-10-06,1489.90146212
647,2014-10-07,1490.95980068
646,2014-10-12,1459.58741778
645,2014-10-13,1470.90679781
644,2014-10-14,1459.60345445
643,2014-10-19,1459.58806462
642,2014-10-20,1459.59146944
641,2014-10-21,1466.94996888
640,2014-10-22,1466.14808804
639,2014-10-23,1465.46678243
638,2014-10-26,1465.23173754
637,2014-10-27,1461.05067962
636,2014-10-28,1461.37920761
635,2014-10-29,1453.99926369
634,2014-10-30,1439.9041646
633,2014-11-02,1453.26614221
632,2014-11-03,1456.93759755
631,2014-11-04,1455.11628253
630,2014-11-05,1462.21576571
629,2014-11-06,1463.90186272
628,2014-11-09,1462.2170705
627,2014-11-10,1457.70541946
626,2014-11-11,1450.28296322
625,2014-11-12,1451.19450438
624,2014-11-13,1453.57263914
623,2014-11-16,1455.48371451
622,2014-11-17,1455.0174623
621,2014-11-18,1459.58155808
620,2014-11-19,1462.26698524
619,2014-11-20,1460.36802752
618,2014-11-23,1448.62632065
617,2014-11-24,1444.04991526
616,2014-11-25,1444.61142138
615,2014-11-26,1469.93541654
614,2014-11-27,1477.7751172
613,2014-11-30,1472.64248346
612,2014-12-01,1470.5734831
611,2014-12-02,1468.29430376
610,2014-12-03,1476.29448624
609,2014-12-04,1480.0797521
608,2014-12-07,1490.05843053
607,2014-12-08,1488.41347003
606,2014-12-09,1475.71230247
605,2014-12-10,1479.81865809
604,2014-12-11,1484.3598942
603,2014-12-14,1480.34547899
602,2014-12-15,1482.29063166
601,2014-12-16,1459.98966755
600,2014-12-17,1466.35416853
599,2014-12-18,1481.27917489
598,2014-12-21,1482.51329305
597,2014-12-22,1476.95868294
596,2014-12-23,1458.49737393
595,2014-12-24,1451.86054793
594,2014-12-25,1453.01733993
593,2014-12-28,1451.48636227
592,2014-12-29,1440.49265489
591,2014-12-30,1436.94870089
590,2014-12-31,1451.15566296
589,2015-01-01,1453.42684855
588,2015-01-04,1448.90238395
587,2015-01-05,1441.76835875
586,2015-01-06,1440.13435924
585,2015-01-07,1443.57684544
584,2015-01-08,1450.79076241
583,2015-01-11,1447.89778332
582,2015-01-12,1445.68620216
581,2015-01-13,1459.57663868
580,2015-01-14,1450.52939618
579,2015-01-15,1450.51813015
578,2015-01-18,1452.19073206
577,2015-01-19,1443.53551825
