,date,value
663,2014-09-11,1464.42683659
662,2014-09-14,1461.49995492
661,2014-09-15,1457.53015049
660,2014-09-16,1465.10456652
659,2014-09-17,1475.1958499
658,2014-09-18,1481.0927361
657,2014-09-21,1489.41595631
656,2014-09-22,1483.43527379
655,2014-09-23,1483.80780205
654,2014-09-28,1482.92804657
653,2014-09-29,1479.50513299
652,2014-09-30,1480.033972
651,2014-10-01,1474.66478645
650,2014-10-02,1473.95755388
649,2014-10-05,1488.5356086
648,2014-10-06,1486.97991657
647,2014-10-07,1486.78391859
646,2014-10-12,1455.90608162
645,2014-10-13,1465.15376547
644,2014-10-14,1456.34453394
643,2014-10-19,1457.47628184
642,2014-10-20,1458.52715427
641,2014-10-21,1468.12044402
640,2014-10-22,1467.6292578
639,2014-10-23,1469.78139194
638,2014-10-26,1472.36891281
637,2014-10-27,1468.32542917
636,2014-10-28,1471.11942848
635,2014-10-29,1463.44501071
634,2014-10-30,1449.13889653
633,2014-11-02,1463.29272591
632,2014-11-03,1466.05151585
631,2014-11-04,1462.65254883
630,2014-11-05,1467.12142394
629,2014-11-06,1464.53129221
628,2014-11-09,1463.1504552
627,2014-11-10,1459.28204118
626,2014-11-11,1452.7045895
625,2014-11-12,1454.94519285
624,2014-11-13,1457.92344853
623,2014-11-16,1460.49509965
622,2014-11-17,1459.25900438
621,2014-11-18,1463.85108901
620,2014-11-19,1466.92379223
619,2014-11-20,1465.41684654
618,2014-11-23,1455.24843115
617,2014-11-24,1452.38653643
616,2014-11-25,1453.66311832
615,2014-11-26,1477.3110812
614,2014-11-27,1485.58304748
613,2014-11-30,1482.44961814
612,2014-12-01,1482.02252147
611,2014-12-02,1480.57259964
610,2014-12-03,1487.28273414
609,2014-12-04,1490.28431989
608,2014-12-07,1498.73668559
607,2014-12-08,1496.3709676
606,2014-12-09,1483.63679587
605,2014-12-10,1485.70624093
604,2014-12-11,1489.54491701
603,2014-12-14,1485.85475534
602,2014-12-15,1485.31610159
601,2014-12-16,1464.81395634
600,2014-12-17,1473.62584551
599,2014-12-18,1491.17765212
598,2014-12-21,1496.78799088
597,2014-12-22,1493.3900723
596,2014-12-23,1478.69714866
595,2014-12-24,1472.23663542
594,2014-12-25,1472.63647577
593,2014-12-28,1470.6730423
592,2014-12-29,1460.28108276
591,2014-12-30,1456.37410266
590,2014-12-31,1467.03737672
589,2015-01-01,1467.21479175
588,2015-01-04,1461.58038941
587,2015-01-05,1455.74716682
586,2015-01-06,1454.80625837
585,2015-01-07,1460.3948954
584,2015-01-08,1469.33732577
583,2015-01-11,1469.42109874
582,2015-01-12,1468.59091297
581,2015-01-13,1482.10474383
580,2015-01-14,1473.23243034
579,2015-01-15,1470.21366356
578,2015-01-18,1468.7227104
577,2015-01-19,1458.18858565
576,2015-01-20,1462.5346146
575,2015-01-21,1464.93665856
574,2015-01-22,1470.91941515
573,2015-01-25,1478.8019396
572,2015-01-26,1484.51050517
571,2015-01-27,1476.79154521
570,2015-01-28,1472.94182908
569,2015-01-29,1474.00244841
568,2015-02-01,1477.47593896
567,2015-02-02,1483.0008214
566,2015-02-03,1494.31804154
565,2015-02-04,1493.8968871
564,2015-02-05,1495.87568692
563,2015-02-08,1499.15097415
562,2015-02-09,1503.50842418
561,2015-02-10,1509.86256203
560,2015-02-11,1505.41507067
559,2015-02-12,1497.23387916
558,2015-02-15,1503.43060488
557,2015-02-16,1511.67223419
556,2015-02-17,1513.68680084
555,2015-02-18,1520.71958604
554,2015-02-19,1524.85226927
553,2015-02-22,1536.43504482
552,2015-02-23,1546.08949685
551,2015-02-24,1545.55234779
550,2015-02-25,1555.34564005
549,2015-02-26,1563.8060071
548,2015-03-01,1579.40558315
547,2015-03-02,1579.61083181
546,2015-03-03,1576.69251472
545,2015-03-04,1579.53934755
544,2015-03-08,1579.87769214
543,2015-03-09,1588.97591949
542,2015-03-10,1583.82399383
541,2015-03-11,1598.08594218
540,2015-03-12,1597.34022818
539,2015-03-15,1583.94442495
538,2015-03-16,1593.82846961
537,2015-03-18,1610.07947561
536,2015-03-19,1630.91478289
