,date,value
632,2014-11-03,5344.32336575
631,2014-11-04,5317.10018007
630,2014-11-05,5290.01566524
629,2014-11-06,5263.06911488
628,2014-11-09,5236.25982623
627,2014-11-10,5209.58710009
626,2014-11-11,5183.05024084
625,2014-11-12,5156.64855639
624,2014-11-13,5130.38135819
623,2014-11-16,5104.24796117
622,2014-11-17,5078.24768377
621,2014-11-18,5052.37984791
620,2014-11-19,5026.64377894
619,2014-11-20,5001.03880567
618,2014-11-23,4975.56426031
617,2014-11-24,4950.21947848
616,2014-11-25,4925.00379919
615,2014-11-26,4899.9165648
614,2014-11-27,4874.95712105
613,2014-11-30,4850.12481698
612,2014-12-01,4834.47025236
611,2014-12-02,4818.86621539
610,2014-12-03,4803.31254298
609,2014-12-04,4787.80907257
608,2014-12-07,4772.35564213
607,2014-12-08,4756.95209014
606,2014-12-09,4741.59825561
605,2014-12-10,4726.29397808
604,2014-12-11,4711.03909758
603,2014-12-14,4695.83345469
602,2014-12-15,4680.67689047
601,2014-12-16,4665.56924652
600,2014-12-17,4650.51036495
599,2014-12-18,4635.50008836
598,2014-12-21,4620.53825987
597,2014-12-22,4605.62472311
596,2014-12-23,4590.7593222
595,2014-12-24,4575.9419018
594,2014-12-25,4561.17230701
593,2014-12-28,4546.4503835
592,2014-12-29,4531.77597738
591,2014-12-30,4517.14893528
590,2014-12-31,4502.56910434
589,2015-01-01,4488.03633216
588,2015-01-04,4473.55046687
587,2015-01-05,4459.11135705
586,2015-01-06,4445.03172731
585,2015-01-07,4430.99655396
584,2015-01-08,4417.00569662
583,2015-01-11,4403.05901537
582,2015-01-12,4389.15637072
581,2015-01-13,4375.29762363
580,2015-01-14,4361.48263548
579,2015-01-15,4347.71126812
578,2015-01-18,4333.9833838
577,2015-01-19,4320.29884524
576,2015-01-20,4306.65751556
575,2015-01-21,4293.05925834
574,2015-01-22,4279.50393756
573,2015-01-25,4265.99141767
572,2015-01-26,4252.52156352
571,2015-01-27,4239.09424039
570,2015-01-28,4225.70931399
569,2015-01-29,4212.36665045
568,2015-02-01,4199.06611633
