,date,value
880,2013-10-29,1251.0449459
879,2013-10-30,1225.06820987
878,2013-10-31,1218.47063599
877,2013-11-03,1218.50376888
876,2013-11-04,1225.69276787
875,2013-11-05,1224.73549381
874,2013-11-06,1227.67723832
873,2013-11-07,1236.21043688
872,2013-11-10,1234.85567927
871,2013-11-11,1236.67184428
870,2013-11-12,1236.15160435
869,2013-11-13,1235.39927311
868,2013-11-14,1243.35515414
867,2013-11-17,1249.02499529
866,2013-11-18,1254.50610792
865,2013-11-19,1259.24568844
864,2013-11-20,1279.46031593
863,2013-11-21,1277.50731388
862,2013-11-24,1284.10750819
861,2013-11-25,1282.98968945
860,2013-11-26,1276.98497513
859,2013-11-27,1280.64025354
858,2013-11-28,1281.95196597
857,2013-12-01,1301.08082116
856,2013-12-02,1295.91494469
855,2013-12-03,1288.69921936
854,2013-12-04,1284.14108951
853,2013-12-05,1284.67100099
852,2013-12-08,1286.8492638
851,2013-12-09,1281.89578046
850,2013-12-10,1283.54744615
849,2013-12-11,1274.80524857
848,2013-12-12,1255.52739183
847,2013-12-15,1243.68031236
846,2013-12-16,1257.68737859
845,2013-12-17,1249.74125038
844,2013-12-18,1253.02489048
843,2013-12-19,1251.63256675
842,2013-12-22,1266.13628167
841,2013-12-23,1270.40638087
840,2013-12-24,1262.13683661
839,2013-12-25,1266.37473859
838,2013-12-26,1263.17891978
837,2013-12-29,1250.88438668
836,2013-12-30,1254.17800846
835,2013-12-31,1261.32391996
834,2014-01-01,1271.85532898
833,2014-01-02,1260.13588307
832,2014-01-05,1257.44877399
831,2014-01-06,1257.59270491
830,2014-01-07,1265.67872622
829,2014-01-08,1270.24696844
828,2014-01-09,1269.20092351
827,2014-01-12,1272.95251526
826,2014-01-13,1284.93039499
825,2014-01-14,1278.96571555
824,2014-01-15,1312.72744701
823,2014-01-16,1311.36404418
822,2014-01-19,1308.19530413
821,2014-01-20,1298.12623475
820,2014-01-21,1307.54973556
819,2014-01-22,1303.9656234
818,2014-01-23,1290.72124157
817,2014-01-26,1265.61265561
816,2014-01-27,1273.24365879
815,2014-01-28,1283.65870151
814,2014-01-29,1282.63176645
813,2014-01-30,1275.27802002
812,2014-02-02,1276.02493472
811,2014-02-03,1271.07203279
810,2014-02-04,1274.33727016
809,2014-02-05,1275.48277945
808,2014-02-06,1286.30440696
807,2014-02-09,1280.72653603
806,2014-02-10,1272.75292706
805,2014-02-11,1271.11719846
804,2014-02-12,1274.81113287
803,2014-02-13,1273.88773017
802,2014-02-16,1279.67768896
801,2014-02-17,1285.8695568
800,2014-02-18,1294.45649798
799,2014-02-19,1304.07321805
798,2014-02-20,1313.91987187
797,2014-02-23,1313.98756341
796,2014-02-24,1325.91295612
795,2014-02-25,1333.77970691
794,2014-02-26,1347.11879434
793,2014-02-27,1343.40642635
792,2014-03-02,1349.421217
791,2014-03-03,1346.14563303
790,2014-03-04,1358.81087707
789,2014-03-05,1364.98868326
788,2014-03-06,1372.46572879
787,2014-03-09,1359.52300917
786,2014-03-10,1363.41902702
785,2014-03-11,1367.83814748
784,2014-03-12,1359.94380815
783,2014-03-13,1360.25228405
782,2014-03-17,1369.28823687
781,2014-03-18,1375.06261478
780,2014-03-19,1384.46752989
779,2014-03-20,1380.21074471
778,2014-03-23,1377.92740911
777,2014-03-24,1363.04313783
776,2014-03-25,1373.91162004
775,2014-03-26,1381.10126116
774,2014-03-27,1371.36464065
773,2014-03-30,1374.40253584
772,2014-03-31,1390.63938737
771,2014-04-01,1405.28696995
770,2014-04-02,1418.00493579
769,2014-04-03,1412.28486741
768,2014-04-06,1409.49105744
767,2014-04-07,1414.1217099
766,2014-04-08,1379.60125603
765,2014-04-09,1394.44329378
764,2014-04-10,1396.63670831
763,2014-04-13,1365.13018618
762,2014-04-16,1368.12321572
761,2014-04-17,1360.89319534
