נתונים היסטוריים - אדגר - 01820083
מתאריך 29/05/2012 עד תאריך 29/05/2017, תדירות נתונים: יומי

תאריך,שער נעילה מתואם,שער נעילה (באגורות)    ,שינוי(%),שער פתיחה,שער בסיס,שער גבוה,שער נמוך,הון רשום למסחר,שווי שוק (אלפי ש"ח),מחזור מסחר(ש"ח),מחזור ביחידות,מספר עסקאות,סוג האקס *,מקדם אקס,ממ"מ,אחוז החזקות הציבור למדד
28/05/2017,644.7000,644.7000,0.72,640.1000,640.1000,647.8000,637.4000,114836924,740354,48722,7553,15,,,114836924.00,
25/05/2017,640.1000,640.1000,-0.14,641.0000,641.0000,645.6000,637.2000,114836924,735071,1950129,304655,98,,,114836924.00,
24/05/2017,641.0000,641.0000,-0.47,644.0000,644.0000,649.9000,640.0000,114836924,736105,170249,26448,20,,,114836924.00,
23/05/2017,644.0000,644.0000,0.80,638.9000,638.9000,649.8000,634.3000,114836924,739550,1433827,223725,61,,,114836924.00,
22/05/2017,638.9000,638.9000,-0.17,640.0000,640.0000,639.9000,637.5000,114836924,733693,62366,9762,17,,,114836924.00,
21/05/2017,640.0000,640.0000,0.11,639.3000,639.3000,645.7000,633.0000,114836924,734956,96495,15112,24,,,114836924.00,
18/05/2017,639.3000,639.3000,0.00,639.3000,639.3000,647.0000,633.1000,114836924,734152,1132532,177197,27,,,114836924.00,
17/05/2017,639.3000,639.3000,-0.88,645.0000,645.0000,649.4000,638.0000,114836924,734152,4516714,700793,105,,,114836924.00,
16/05/2017,645.0000,645.0000,1.05,638.3000,638.3000,650.0000,641.5000,114836924,740698,457650,70921,41,,,114836924.00,
15/05/2017,638.3000,638.3000,-0.82,643.6000,643.6000,643.6000,635.1000,114836924,733004,441182,68727,45,,,114836924.00,
14/05/2017,643.6000,643.6000,-0.20,644.9000,644.9000,644.9000,640.2000,114836924,739090,23653,3675,8,,,114836924.00,
11/05/2017,644.9000,644.9000,0.00,645.4000,644.9000,645.5000,636.7000,114836924,740583,41524,6439,12,,,114836924.00,
10/05/2017,644.9000,644.9000,0.42,642.2000,642.2000,648.8000,643.5000,114836924,740583,186263,28874,33,,,114836924.00,
09/05/2017,642.2000,642.2000,1.23,634.4000,634.4000,646.6000,635.0000,114836924,737483,106791,16698,23,,,114836924.00,
08/05/2017,634.4000,634.4000,-3.10,654.7000,654.7000,654.7000,628.8000,114836924,728525,465607,71838,36,,,114836924.00,
07/05/2017,654.7000,654.7000,1.99,641.9000,641.9000,655.0000,642.3000,114836924,751837,385504,59184,46,,,114836924.00,
04/05/2017,641.9000,641.9000,0.77,637.0000,637.0000,669.6000,627.5000,114836924,737138,594153,92394,52,,,114836924.00,
03/05/2017,637.0000,637.0000,0.57,633.4000,633.4000,638.0000,632.2000,114836924,731511,104498,16422,21,,,114836924.00,
30/04/2017,633.4000,633.4000,1.67,623.0000,623.0000,640.0000,631.1000,114836924,727377,186289,29235,27,,,114836924.00,
27/04/2017,623.0000,623.0000,1.96,611.0000,611.0000,625.0000,611.0000,114836924,715434,72025,11635,18,,,114836924.00,
26/04/2017,611.0000,611.0000,0.21,609.7000,609.7000,612.8000,604.3000,114836924,701654,154570,25345,28,,,114836924.00,
25/04/2017,609.7000,609.7000,1.09,603.1000,603.1000,621.0000,602.6000,114836924,700161,28333,4647,9,,,114836924.00,
24/04/2017,603.1000,603.1000,0.13,602.3000,602.3000,611.3000,602.2000,114836924,692581,51020,8460,11,,,114836924.00,
23/04/2017,602.3000,602.3000,-1.25,609.9000,609.9000,611.2000,600.0000,114836924,691663,116185,19260,25,,,114836924.00,
20/04/2017,609.9000,609.9000,-0.46,612.7000,612.7000,613.4000,602.5000,114836924,700390,143179,23500,27,,,114836924.00,
19/04/2017,612.7000,612.7000,-0.07,613.1000,613.1000,621.7000,610.7000,114836924,703606,75414,12320,18,,,114836924.00,
18/04/2017,613.1000,613.1000,-0.44,615.8000,615.8000,614.7000,611.5000,114836924,704065,67473,11005,13,,,114836924.00,
13/04/2017,615.8000,615.8000,-3.02,635.0000,635.0000,625.4000,611.4000,114836924,707166,39017,6336,11,,,114836924.00,
12/04/2017,635.0000,635.0000,0.03,647.2000,634.8000,647.2000,631.0000,114836924,729214,30170,4751,10,,,114836924.00,
09/04/2017,634.8000,634.8000,-1.57,644.9000,644.9000,647.2000,632.2000,114836924,728985,42707,6725,11,,,114836924.00,
06/04/2017,644.9000,644.9000,1.85,633.2000,633.2000,644.9000,634.7000,114836924,740583,503958,78598,43,,,114836924.00,
05/04/2017,633.2000,633.2000,1.74,622.4000,622.4000,646.6000,624.0000,114836924,727147,306379,48776,22,,,114836924.00,
04/04/2017,622.4000,622.4000,-0.78,627.3000,627.3000,624.9000,621.8000,114836924,714745,14235,2287,5,,,114836924.00,
03/04/2017,627.3000,627.3000,-0.44,630.1000,630.1000,628.5000,625.0000,114836924,720372,94891,15127,11,,,114836924.00,
02/04/2017,630.1000,630.1000,0.59,626.4000,626.4000,630.6000,618.0000,114836924,723587,110962,17649,20,,,114836924.00,
30/03/2017,626.4000,626.4000,0.00,626.4000,626.4000,628.2000,625.3000,114836924,719338,178224,28393,19,,,114836924.00,
29/03/2017,626.4000,626.4000,-0.59,630.1000,630.1000,628.0000,625.5000,114836924,719338,25217,4026,10,,,114836924.00,
28/03/2017,630.1000,630.1000,-0.80,635.2000,635.2000,639.6000,627.6000,114836924,723587,91317,14488,13,,,114836924.00,
27/03/2017,635.2000,635.2000,-0.69,639.2000,639.6000,639.9000,626.2000,114836924,729444,102158,16036,34,,,114836924.00,
26/03/2017,639.6000,639.6000,1.72,628.8000,628.8000,641.0000,622.1000,114836924,734497,1176655,183939,99,,,114836924.00,
23/03/2017,628.8000,628.8000,2.98,610.6000,610.6000,630.3000,611.0000,114836924,722095,5264622,846821,123,,,114836924.00,
22/03/2017,610.6000,610.6000,-1.25,618.3000,618.3000,620.0000,603.6000,114836924,701194,83869,13689,23,,,114836924.00,
21/03/2017,618.3000,618.3000,0.26,616.7000,616.7000,622.0000,610.1000,114836924,710037,77602,12550,21,,,114836924.00,
20/03/2017,616.7000,616.7000,3.82,594.0000,594.0000,620.1000,597.9000,114836924,708199,2316370,384670,63,,,114836924.00,
19/03/2017,594.0000,594.0000,-0.85,599.1000,599.1000,597.9000,586.8000,114836924,682131,159445,26809,28,,,114836924.00,
16/03/2017,599.1000,599.1000,2.73,583.2000,583.2000,603.9000,574.2000,114836924,687988,141843,24006,38,,,114836924.00,
15/03/2017,583.2000,583.2000,-0.10,583.8000,583.8000,588.7000,581.0000,114836924,669729,150204,25711,31,,,114836924.00,
14/03/2017,583.8000,583.8000,1.60,574.6000,574.6000,590.6000,572.0000,114836924,670418,166588,28496,37,,,114836924.00,
13/03/2017,574.6000,574.6000,4.34,550.7000,550.7000,575.0000,552.0000,114836924,659853,528857,92766,52,,,114836924.00,
09/03/2017,550.7000,550.7000,0.25,549.3000,549.3000,560.9000,550.2000,114836924,632407,142724,25826,36,,,114836924.00,
08/03/2017,549.3000,549.3000,-0.31,551.0000,551.0000,551.0000,549.0000,114836924,630799,51284,9331,15,,,114836924.00,
07/03/2017,551.0000,551.0000,-0.92,556.1000,556.1000,561.0000,548.8000,114836924,632751,138948,25229,38,,,114836924.00,
06/03/2017,556.1000,556.1000,-1.10,562.3000,562.3000,557.0000,553.1000,114836924,638608,129336,23305,29,,,114836924.00,
05/03/2017,562.3000,562.3000,-0.12,563.0000,563.0000,567.4000,558.9000,114836924,645728,127322,22628,21,,,114836924.00,
02/03/2017,563.0000,563.0000,1.44,555.0000,555.0000,567.0000,554.3000,114836924,646532,852098,151426,62,,,114836924.00,
01/03/2017,555.0000,555.0000,1.33,547.7000,547.7000,558.5000,546.7000,114836924,637345,110511,19923,17,,,114836924.00,
28/02/2017,547.7000,547.7000,-0.65,551.3000,551.3000,556.9000,542.0000,114836924,628962,353590,64585,61,,,114836924.00,
27/02/2017,551.3000,551.3000,0.11,550.7000,550.7000,563.8000,550.1000,114836924,633096,173902,31300,36,,,114836924.00,
26/02/2017,550.7000,550.7000,-0.38,552.8000,552.8000,560.1000,550.0000,114836924,632407,152947,27727,26,,,114836924.00,
23/02/2017,552.8000,552.8000,1.02,547.2000,547.2000,556.7000,545.2000,114836924,634819,132145,24042,33,,,114836924.00,
22/02/2017,547.2000,547.2000,-0.45,549.7000,549.7000,550.0000,545.1000,114836924,628388,96705,17674,26,,,114836924.00,
21/02/2017,549.7000,549.7000,0.18,548.7000,548.7000,551.5000,545.2000,114836924,631259,104050,18959,22,,,114836924.00,
20/02/2017,548.7000,548.7000,-0.35,550.6000,550.6000,552.2000,546.0000,114836924,630110,73675,13427,24,,,114836924.00,
19/02/2017,550.6000,550.6000,-0.49,553.3000,553.3000,551.5000,549.1000,114836924,632292,48691,8844,14,,,114836924.00,
16/02/2017,553.3000,553.3000,-2.91,569.9000,569.9000,566.5000,548.0000,114836924,635393,273526,49239,54,,,114836924.00,
15/02/2017,569.9000,569.9000,-0.70,573.9000,573.9000,571.5000,569.7000,114836924,654456,62608,10982,18,,,114836924.00,
14/02/2017,573.9000,573.9000,0.47,571.2000,571.2000,576.0000,567.2000,114836924,659049,127663,22316,27,,,114836924.00,
13/02/2017,571.2000,571.2000,-0.75,575.5000,575.5000,577.5000,570.0000,114836924,655949,188266,32903,42,,,114836924.00,
12/02/2017,575.5000,575.5000,-2.44,589.9000,589.9000,589.6000,565.7000,114836924,660887,493949,85765,80,,,114836924.00,
09/02/2017,589.9000,589.9000,3.11,572.1000,572.1000,589.9000,571.0000,114836924,677423,4925937,836377,78,,,108610565.00,
08/02/2017,572.1000,572.1000,-0.42,574.5000,574.5000,574.1000,571.2000,114836924,656982,145746,25468,26,,,108610565.00,
07/02/2017,574.5000,574.5000,-0.54,577.6000,577.6000,575.6000,571.1000,114836924,659738,124073,21616,35,,,108610565.00,
06/02/2017,577.6000,577.6000,-0.36,579.7000,579.7000,578.4000,575.1000,114836924,663298,54395,9417,16,,,108610565.00,
05/02/2017,579.7000,579.7000,1.17,573.0000,573.0000,585.0000,572.5000,114836924,665710,158007,27221,26,,,108610565.00,
02/02/2017,573.0000,573.0000,-0.33,574.9000,574.9000,573.1000,572.0000,114836924,658016,130853,22836,19,,,108610565.00,
01/02/2017,574.9000,574.9000,-0.21,576.1000,576.1000,577.0000,574.0000,114836924,660197,101676,17685,29,,,108610565.00,
31/01/2017,576.1000,576.1000,0.24,574.7000,574.7000,578.0000,571.1000,114836924,661576,202602,35240,41,,,108610565.00,
30/01/2017,574.7000,574.7000,-0.05,575.0000,575.0000,576.9000,571.6000,114836924,659968,114726,20007,28,,,108610565.00,
29/01/2017,575.0000,575.0000,1.61,565.9000,565.9000,575.0000,565.2000,114836924,660312,599512,104647,57,,,108610565.00,
26/01/2017,565.9000,565.9000,-0.75,570.2000,570.2000,572.0000,565.1000,114836924,649862,119016,20971,23,,,108610565.00,
25/01/2017,570.2000,570.2000,0.32,555.0000,568.4000,573.7000,555.0000,114836924,654800,239855,42200,42,,,108610565.00,
24/01/2017,568.4000,568.4000,0.69,564.5000,564.5000,570.9000,558.9000,114836924,652733,328046,57962,61,,,108610565.00,
23/01/2017,564.5000,564.5000,-0.27,566.0000,566.0000,567.1000,554.0000,114836924,648254,2553974,452505,120,,,108610565.00,
22/01/2017,566.0000,566.0000,0.66,567.9000,562.3000,570.0000,547.0000,114836924,649977,399607,71141,64,,,108610565.00,
19/01/2017,562.3000,562.3000,0.84,557.6000,557.6000,564.1000,557.4000,114836924,645728,621560,110901,82,,,108610565.00,
18/01/2017,557.6000,557.6000,1.81,547.7000,547.7000,563.8000,532.1000,114836924,640331,273865,50203,60,,,108610565.00,
17/01/2017,547.7000,547.7000,1.88,537.6000,537.6000,558.1000,532.6000,114836924,628962,170968,31440,44,,,108610565.00,
16/01/2017,537.6000,537.6000,-1.38,545.1000,545.1000,551.7000,533.4000,114836924,617363,171402,31696,42,,,108610565.00,
15/01/2017,545.1000,545.1000,-1.71,554.6000,554.6000,563.6000,531.6000,114836924,625976,88116,16000,28,ב"ד,0.97692,108610565.00,
12/01/2017,554.5975,567.7000,-0.79,568.8000,572.2000,572.6000,560.6000,114836924,651929,241373,42453,51,,,108610565.00,
11/01/2017,558.9936,572.2000,0.25,580.0000,570.8000,580.0000,568.0000,114836924,657097,145660,25503,32,,,108610565.00,
10/01/2017,557.6259,570.8000,0.05,584.9000,570.5000,584.9000,569.1000,114836924,655489,1748427,304238,57,,,108610565.00,
09/01/2017,557.3329,570.5000,0.00,583.0000,570.5000,583.0000,567.1000,114836924,655145,585332,102607,44,,,108610565.00,
08/01/2017,557.3329,570.5000,-0.54,573.6000,573.6000,573.6000,566.9000,114836924,655145,83724,14665,33,,,108610565.00,
05/01/2017,560.3613,573.6000,-0.86,578.6000,578.6000,582.3000,570.3000,114836924,658705,118321,20520,26,,,108610565.00,
04/01/2017,565.2459,578.6000,1.21,571.7000,571.7000,592.1000,571.6000,114836924,664446,72856,12597,16,,,108610565.00,
03/01/2017,558.5052,571.7000,0.30,570.0000,570.0000,587.2000,555.0000,114836924,656523,612433,107663,82,,,108610565.00,
02/01/2017,556.8444,570.0000,1.88,571.0000,559.5000,581.9000,560.5000,114836924,654570,836709,147909,114,,,108610565.00,
01/01/2017,546.5867,559.5000,-0.25,560.9000,560.9000,563.7000,557.1000,114836924,642513,58502,10443,20,,,108610565.00,
29/12/2016,547.9544,560.9000,-1.30,568.3000,568.3000,582.0000,552.0000,114836924,644120,895017,157635,51,,,108610565.00,
28/12/2016,555.1836,568.3000,1.41,560.4000,560.4000,578.7000,566.2000,114836924,652618,15826,2785,3,,,108610565.00,
27/12/2016,547.4660,560.4000,1.05,554.6000,554.6000,562.8000,554.6000,114836924,643546,44345,7919,15,,,108610565.00,
26/12/2016,541.7998,554.6000,0.00,554.6000,554.6000,560.2000,549.5000,114836924,636886,27274,4918,7,,,108610565.00,
25/12/2016,541.7998,554.6000,-2.07,566.3000,566.3000,565.9000,547.7000,114836924,636886,76325,13790,19,,,108610565.00,
22/12/2016,553.2298,566.3000,-1.07,572.4000,572.4000,573.1000,559.2000,114836924,650322,47291,8332,15,,,108610565.00,
21/12/2016,559.1890,572.4000,0.00,572.4000,572.4000,575.0000,572.0000,114836924,657327,229780,40015,18,,,108610565.00,
20/12/2016,559.1890,572.4000,-2.37,586.3000,586.3000,577.4000,570.2000,114836924,657327,47273,8240,9,,,108610565.00,
19/12/2016,572.7682,586.3000,3.28,567.7000,567.7000,590.0000,573.2000,114836924,673289,117526,20001,34,,,108610565.00,
18/12/2016,554.5975,567.7000,0.98,562.2000,562.2000,567.9000,567.4000,114836924,651929,4695,827,3,,,108610565.00,
15/12/2016,549.2244,562.2000,-2.72,577.9000,577.9000,579.2000,559.5000,114836924,645613,54985,9737,19,,,108610565.00,
14/12/2016,564.5621,577.9000,-1.18,584.8000,584.8000,584.9000,550.2000,114836924,663643,36352,6290,13,,,108610565.00,
13/12/2016,571.3028,584.8000,0.02,584.7000,584.7000,588.1000,577.2000,114836924,671566,151350,25874,36,,,108610565.00,
12/12/2016,571.2051,584.7000,0.12,584.0000,584.0000,588.5000,583.6000,114836924,671451,305010,51958,38,,,108610565.00,
11/12/2016,570.5213,584.0000,0.03,583.8000,583.8000,584.5000,583.7000,114836924,670648,56446,9664,22,,,108610565.00,
08/12/2016,570.3259,583.8000,2.21,571.2000,571.2000,590.9000,570.7000,114836924,670418,203714,35023,72,,,108610565.00,
07/12/2016,558.0167,571.2000,2.99,554.6000,554.6000,575.6000,565.6000,114836924,655949,64580,11336,19,,,108610565.00,
06/12/2016,541.7998,554.6000,0.29,553.0000,553.0000,564.9000,552.9000,114836924,636886,392662,70932,51,,,108610565.00,
05/12/2016,540.2368,553.0000,3.38,534.9000,534.9000,562.9000,542.1000,114836924,635048,22376,4046,7,,,108610565.00,
04/12/2016,522.5545,534.9000,-2.28,547.4000,547.4000,535.0000,533.5000,114836924,614263,2311,432,2,,,108610565.00,
01/12/2016,534.7660,547.4000,-0.26,548.8000,548.8000,548.0000,545.3000,114836924,628617,10674,1950,4,,,108610565.00,
30/11/2016,536.1337,548.8000,1.22,542.2000,542.2000,551.6000,544.1000,114836924,630225,66940,12211,15,,,108610565.00,
29/11/2016,529.6860,542.2000,0.28,540.7000,540.7000,560.4000,540.8000,114836924,622646,51314,9468,11,,,108610565.00,
28/11/2016,528.2206,540.7000,-4.45,565.9000,565.9000,565.8000,540.1000,114836924,620923,6245,1155,4,,,108610565.00,
27/11/2016,552.8390,565.9000,0.68,564.0000,562.1000,567.4000,563.3000,114836924,649862,93998,16638,26,,,108610565.00,
24/11/2016,549.1267,562.1000,0.12,561.4000,561.4000,563.8000,561.0000,114836924,645498,35684,6348,12,,,108610565.00,
23/11/2016,548.4429,561.4000,1.13,555.1000,555.1000,563.0000,555.1000,114836924,644694,4598,819,5,,,108610565.00,
22/11/2016,542.2883,555.1000,0.82,550.6000,550.6000,561.5000,553.2000,114836924,637460,29657,5343,9,,,108610565.00,
21/11/2016,537.8922,550.6000,-0.15,551.4000,551.4000,552.0000,539.1000,114836924,632292,94539,17170,21,,,108610565.00,
20/11/2016,538.6737,551.4000,-0.77,564.0000,555.7000,564.0000,545.0000,114836924,633211,58164,10541,23,,,108610565.00,
17/11/2016,542.8744,555.7000,1.35,548.3000,548.3000,556.7000,548.3000,114836924,638149,7646,1376,6,,,108610565.00,
16/11/2016,535.6452,548.3000,0.33,546.5000,546.5000,550.6000,546.5000,114836924,629651,37802,6894,15,,,108610565.00,
15/11/2016,533.8868,546.5000,-0.71,550.4000,550.4000,561.6000,545.5000,114836924,627584,143630,26163,23,,,108610565.00,
14/11/2016,537.6968,550.4000,-2.91,565.0000,566.9000,565.0000,549.0000,114836924,632062,1923701,348350,63,,,108610565.00,
13/11/2016,553.8159,566.9000,-1.20,573.8000,573.8000,569.4000,565.9000,114836924,651011,50783,8953,14,,,108610565.00,
10/11/2016,560.5567,573.8000,-0.42,576.2000,576.2000,584.5000,563.6000,114836924,658934,305825,53137,35,,,108610565.00,
09/11/2016,562.9013,576.2000,-0.88,570.0000,581.3000,582.8000,569.9000,114836924,661690,95874,16697,22,,,108610565.00,
08/11/2016,567.8836,581.3000,-1.16,588.1000,588.1000,588.0000,580.0000,114836924,667547,83336,14305,21,,,108610565.00,
07/11/2016,574.5267,588.1000,0.98,582.4000,582.4000,589.8000,577.8000,114836924,675356,108622,18529,24,,,108610565.00,
06/11/2016,568.9582,582.4000,-0.15,583.3000,583.3000,583.4000,582.0000,114836924,668810,18200,3125,11,,,108610565.00,
03/11/2016,569.8374,583.3000,-0.10,583.9000,583.9000,583.9000,581.5000,114836924,669844,50913,8726,16,,,108610565.00,
02/11/2016,570.4236,583.9000,-1.70,594.0000,594.0000,593.9000,582.8000,114836924,670533,64004,10935,20,,,108610565.00,
01/11/2016,580.2905,594.0000,1.82,583.4000,583.4000,601.9000,570.1000,114836924,682131,54530,9201,13,,,108610565.00,
31/10/2016,569.9351,583.4000,-0.36,585.5000,585.5000,586.2000,576.9000,114836924,669959,31923,5472,12,,,108610565.00,
30/10/2016,571.9867,585.5000,-2.20,598.7000,598.7000,595.0000,582.5000,114836924,672370,115923,19732,21,,,108610565.00,
27/10/2016,584.8820,598.7000,0.67,594.7000,594.7000,599.8000,597.3000,114836924,687529,45280,7563,15,,,108610565.00,
26/10/2016,580.9743,594.7000,-1.18,601.8000,601.8000,600.8000,592.0000,114836924,682935,169246,28365,25,,,108610565.00,
25/10/2016,587.9105,601.8000,-0.69,606.0000,606.0000,606.0000,597.1000,114836924,691089,305605,50647,43,,,108610565.00,
20/10/2016,592.0135,606.0000,2.14,593.3000,593.3000,607.1000,605.9000,114836924,695912,47022,7759,12,,,108610565.00,
19/10/2016,579.6066,593.3000,-0.29,595.0000,595.0000,595.0000,592.1000,114836924,681327,580659,97623,29,,,108610565.00,
18/10/2016,581.2674,595.0000,0.34,593.0000,593.0000,595.0000,589.4000,114836924,683280,101051,17038,18,,,108610565.00,
13/10/2016,579.3136,593.0000,-1.41,601.5000,601.5000,599.3000,590.0000,114836924,680983,116331,19545,30,,,108610565.00,
10/10/2016,587.6174,601.5000,-0.27,603.1000,603.1000,609.6000,599.5000,114836924,690744,116306,19332,26,,,108610565.00,
09/10/2016,589.1805,603.1000,0.08,602.6000,602.6000,606.3000,595.6000,114836924,692581,164556,27272,30,,,108610565.00,
06/10/2016,588.6920,602.6000,-0.35,604.7000,604.7000,610.0000,598.0000,114836924,692007,280595,46724,43,,,108610565.00,
05/10/2016,590.7435,604.7000,1.58,619.5000,595.3000,619.5000,598.4000,114836924,694419,90753,15022,16,,,108610565.00,
29/09/2016,581.5605,595.3000,1.05,589.1000,589.1000,612.0000,584.8000,114836924,683624,25252,4242,8,,,108610565.00,
28/09/2016,575.5036,589.1000,-0.20,590.3000,590.3000,589.9000,585.7000,114836924,676504,71972,12217,11,,,108610565.00,
27/09/2016,576.6759,590.3000,-0.57,593.7000,593.7000,593.2000,589.3000,114836924,677882,73738,12491,16,,,108610565.00,
26/09/2016,579.9974,593.7000,-2.64,609.8000,609.8000,603.4000,591.2000,114836924,681787,194870,32776,27,,,108610565.00,
25/09/2016,595.7258,609.8000,0.21,608.5000,608.5000,613.8000,607.9000,114836924,700276,85241,13979,18,,,108610565.00,
22/09/2016,594.4558,608.5000,3.24,589.4000,589.4000,616.0000,598.0000,114836924,698783,408510,67891,61,,,108610565.00,
21/09/2016,575.7966,589.4000,-0.10,590.0000,590.0000,595.0000,586.0000,114836924,676849,103283,17496,21,,,108610565.00,
20/09/2016,576.3828,590.0000,-0.99,595.9000,595.9000,590.0000,590.0000,114836924,677538,4160,705,6,,,108610565.00,
19/09/2016,582.1466,595.9000,-0.15,596.8000,596.8000,596.8000,594.6000,114836924,684313,71119,11930,16,,,108610565.00,
18/09/2016,583.0259,596.8000,0.59,593.3000,593.3000,596.8000,596.8000,114836924,685347,7920,1327,1,,,108610565.00,
15/09/2016,579.6066,593.3000,-0.02,593.4000,593.4000,593.4000,593.3000,114836924,681327,7565,1275,4,,,108610565.00,
14/09/2016,579.7043,593.4000,-0.42,595.9000,595.9000,596.8000,582.3000,114836924,681442,57844,9748,17,,,108610565.00,
13/09/2016,582.1466,595.9000,1.12,589.3000,589.3000,599.9000,589.8000,114836924,684313,30928,5190,10,,,108610565.00,
12/09/2016,575.6990,589.3000,-1.57,598.7000,598.7000,592.7000,587.6000,114836924,676734,109015,18492,26,,,108610565.00,
11/09/2016,584.8820,598.7000,-2.84,616.2000,616.2000,606.2000,594.4000,114836924,687529,128015,21277,27,,,108610565.00,
08/09/2016,601.9781,616.2000,-1.44,625.2000,625.2000,622.6000,615.8000,114836924,707625,238057,38489,47,,,108610565.00,
07/09/2016,610.7704,625.2000,2.31,611.1000,611.1000,628.9000,604.5000,114836924,717960,261834,42442,39,,,108610565.00,
06/09/2016,596.9958,611.1000,-0.60,614.8000,614.8000,618.9000,609.8000,114836924,701768,138609,22697,32,,,108610565.00,
05/09/2016,600.6104,614.8000,0.02,614.7000,614.7000,621.0000,609.8000,114836924,706017,193667,31674,28,,,108610565.00,
04/09/2016,600.5127,614.7000,2.13,601.9000,601.9000,630.0000,613.7000,114836924,705903,215552,34674,27,,,108610565.00,
01/09/2016,588.0081,601.9000,0.12,601.2000,601.2000,607.4000,597.6000,114836924,691203,218457,36373,43,,,108610565.00,
31/08/2016,587.3243,601.2000,0.12,600.5000,600.5000,606.0000,598.9000,114836924,690400,127232,21172,15,,,108610565.00,
30/08/2016,586.6405,600.5000,0.10,599.9000,599.9000,607.6000,592.7000,114836924,689596,549509,91660,32,,,108610565.00,
29/08/2016,586.0543,599.9000,0.33,597.9000,597.9000,600.0000,597.9000,114836924,688907,22617,3770,8,,,108610565.00,
28/08/2016,584.1005,597.9000,-1.12,604.7000,604.7000,602.9000,593.3000,114836924,686610,175173,29243,33,,,108610565.00,
25/08/2016,590.7435,604.7000,-0.72,609.1000,609.1000,610.0000,604.0000,114836924,694419,410153,67391,22,,,108610565.00,
24/08/2016,595.0420,609.1000,-1.25,616.8000,616.8000,615.2000,605.3000,114836924,699472,502214,82331,53,,,108610565.00,
23/08/2016,602.5643,616.8000,-0.63,620.7000,620.7000,625.0000,615.0000,114836924,708314,118737,19261,13,,,108610565.00,
22/08/2016,606.3742,620.7000,0.40,618.2000,618.2000,625.0000,616.0000,114836924,712793,42660,6873,14,,,108610565.00,
21/08/2016,603.9319,618.2000,1.53,608.9000,608.9000,625.0000,612.5000,114836924,709922,119008,19288,18,,,108610565.00,
18/08/2016,594.8466,608.9000,-0.08,609.4000,609.4000,608.9000,608.7000,114836924,699242,31698,5206,9,,,108610565.00,
17/08/2016,595.3350,609.4000,-0.38,611.7000,611.7000,609.9000,605.6000,114836924,699816,99472,16338,16,,,108610565.00,
16/08/2016,597.5820,611.7000,0.07,614.0000,611.3000,625.1000,609.3000,114836924,702457,250026,40403,39,,,108610565.00,
15/08/2016,597.1912,611.3000,5.76,561.0000,578.0000,615.3000,561.0000,114836924,701998,416664,70217,64,,,108610565.00,
11/08/2016,564.6598,578.0000,0.38,575.8000,575.8000,581.0000,575.0000,114836924,663757,136549,23686,22,,,108610565.00,
10/08/2016,562.5105,575.8000,1.82,565.5000,565.5000,578.4000,573.8000,114836924,661231,52889,9186,12,,,108610565.00,
09/08/2016,552.4483,565.5000,-0.26,567.0000,567.0000,569.0000,565.0000,114836924,649403,157256,27703,23,,,108610565.00,
08/08/2016,553.9136,567.0000,0.12,566.3000,566.3000,568.1000,564.9000,114836924,651125,54935,9688,13,,,108610565.00,
07/08/2016,553.2298,566.3000,-0.33,568.2000,568.2000,584.9000,553.2000,114836924,650322,38000,6710,11,,,108610565.00,
04/08/2016,555.0859,568.2000,-1.22,575.2000,575.2000,574.4000,556.0000,114836924,652503,172105,30308,27,,,108610565.00,
03/08/2016,561.9244,575.2000,-0.81,579.9000,579.9000,585.0000,574.4000,114836924,660542,325258,56155,35,,,108610565.00,
02/08/2016,566.5159,579.9000,-0.58,583.3000,583.3000,579.9000,579.9000,114836924,665939,5039,869,4,,,108610565.00,
01/08/2016,569.8374,583.3000,1.25,576.1000,576.1000,587.8000,579.3000,114836924,669844,30056,5153,11,,,108610565.00,
31/07/2016,562.8036,576.1000,0.93,570.8000,570.8000,578.4000,571.3000,114836924,661576,13446,2334,6,,,108610565.00,
28/07/2016,557.6259,570.8000,1.03,565.0000,565.0000,571.4000,570.2000,114836924,655489,5000,876,4,,,108610565.00,
27/07/2016,551.9598,565.0000,-0.35,567.0000,567.0000,572.0000,555.1000,114836924,648829,11261409,2024888,55,,,108610565.00,
26/07/2016,553.9136,567.0000,0.39,564.8000,564.8000,574.0000,565.3000,114836924,651125,11249,1984,6,,,108610565.00,
25/07/2016,551.7644,564.8000,-0.65,568.5000,568.5000,569.9000,551.5000,114836924,648599,34890,6178,11,,,108610565.00,
24/07/2016,555.3790,568.5000,-0.54,571.6000,571.6000,575.0000,551.1000,114836924,652848,46439,8169,18,,,108610565.00,
21/07/2016,558.4075,571.6000,2.02,560.3000,560.3000,575.0000,555.0000,114836924,656408,1273653,222423,46,,,108610565.00,
20/07/2016,547.3683,560.3000,1.47,552.2000,552.2000,567.9000,551.7000,114836924,643431,531733,96064,47,,,108610565.00,
19/07/2016,539.4552,552.2000,0.49,549.5000,549.5000,552.9000,551.8000,114836924,634129,37394,6772,9,,,108610565.00,
18/07/2016,536.8175,549.5000,0.53,546.6000,546.6000,550.4000,547.9000,114836924,631029,12001,2184,9,,,108610565.00,
17/07/2016,533.9845,546.6000,0.29,545.0000,545.0000,548.5000,548.5000,114836924,627699,987,180,3,,,108610565.00,
14/07/2016,532.4214,545.0000,0.22,543.8000,543.8000,547.8000,543.8000,114836924,625861,22513,4131,7,,,108610565.00,
