נתונים היסטוריים - אורמת טכנו - 01134402
מתאריך 29/05/2012 עד תאריך 29/05/2017, תדירות נתונים: יומי

תאריך,שער נעילה מתואם,שער נעילה (באגורות)    ,שינוי(%),שער פתיחה,שער בסיס,שער גבוה,שער נמוך,הון רשום למסחר,שווי שוק (אלפי ש"ח),מחזור מסחר(ש"ח),מחזור ביחידות,מספר עסקאות,סוג האקס *,מקדם אקס,ממ"מ,אחוז החזקות הציבור למדד
28/05/2017,21240.0000,21240.0000,2.86,21250.0000,20650.0000,21260.0000,21120.0000,49706450,10557650,5257171,24809,325,,,49706450.00,
25/05/2017,20650.0000,20650.0000,-0.77,20710.0000,20810.0000,20800.0000,20630.0000,49706450,10264382,25844324,124770,524,,,49706450.00,
24/05/2017,20810.0000,20810.0000,0.24,20770.0000,20760.0000,20880.0000,20640.0000,49706450,10343912,5463085,26366,442,,,49706450.00,
23/05/2017,20760.0000,20760.0000,1.57,20550.0000,20440.0000,20770.0000,20550.0000,49706450,10319059,3775075,18271,321,,,49706450.00,
22/05/2017,20440.0000,20440.0000,-1.02,20590.0000,20650.0000,20700.0000,20360.0000,49706450,10159998,9875695,48053,573,ב"ד,0.99855,49706450.00,
21/05/2017,20650.0140,20680.0000,1.57,20530.0000,20360.0000,20680.0000,20320.0000,49706450,10279294,5119659,25028,419,,,49706450.00,
18/05/2017,20330.4780,20360.0000,0.64,20450.0000,20230.0000,20500.0000,20200.0000,49706450,10120233,13796590,67602,866,,,49706450.00,
17/05/2017,20200.6665,20230.0000,-1.56,20400.0000,20550.0000,20430.0000,20150.0000,49706450,10055615,7501733,36949,495,,,49706450.00,
16/05/2017,20520.2025,20550.0000,-0.82,20710.0000,20720.0000,20720.0000,20490.0000,49706450,10214675,8190016,39837,601,,,49706450.00,
15/05/2017,20689.9560,20720.0000,0.53,20690.0000,20610.0000,20740.0000,20330.0000,49706450,10299176,12085935,58881,707,,,49706450.00,
14/05/2017,20580.1155,20610.0000,-0.53,20470.0000,20720.0000,20800.0000,20440.0000,49706450,10244499,10382926,50334,520,,,49706450.00,
11/05/2017,20689.9560,20720.0000,0.63,20650.0000,20590.0000,20900.0000,20600.0000,49706450,10299176,39809737,192026,1096,,,49706450.00,
10/05/2017,20560.1445,20590.0000,-2.97,20700.0000,21220.0000,20750.0000,20520.0000,49706450,10234558,13231865,64192,822,,,49706450.00,
09/05/2017,21189.2310,21220.0000,4.48,20630.0000,20310.0000,21730.0000,20630.0000,49706450,10547709,32259643,152831,1294,,,49706450.00,
08/05/2017,20280.5505,20310.0000,-1.65,20600.0000,20650.0000,20620.0000,20140.0000,49706450,10095380,32895864,161665,1481,,,49706450.00,
07/05/2017,20620.0575,20650.0000,-2.41,20770.0000,21160.0000,20780.0000,20630.0000,49706450,10264382,15818925,76355,875,,,49706450.00,
04/05/2017,21129.3180,21160.0000,-2.08,21470.0000,21610.0000,21550.0000,21160.0000,49706450,10517885,22830618,107134,608,,,49667340.00,
03/05/2017,21578.6655,21610.0000,2.03,21400.0000,21180.0000,21740.0000,21400.0000,49706450,10741564,18834648,87161,836,,,49667340.00,
30/04/2017,21149.2890,21180.0000,-2.26,21450.0000,21670.0000,21650.0000,21100.0000,49706450,10527826,3321132,15532,262,,,49667340.00,
27/04/2017,21638.5785,21670.0000,1.03,21600.0000,21450.0000,21820.0000,21450.0000,49706450,10771388,22876955,105839,962,,,49667340.00,
26/04/2017,21418.8975,21450.0000,-0.37,21340.0000,21530.0000,21520.0000,21340.0000,49706450,10662034,8718754,40678,699,,,49667340.00,
25/04/2017,21498.7815,21530.0000,-0.05,21400.0000,21540.0000,21550.0000,21310.0000,49706450,10701799,4906820,22913,358,,,49667340.00,
24/04/2017,21508.7670,21540.0000,2.18,21140.0000,21080.0000,21570.0000,21140.0000,49706450,10706769,14249750,66570,850,,,49667340.00,
23/04/2017,21049.4340,21080.0000,1.01,21070.0000,20870.0000,21200.0000,20980.0000,49706450,10478120,4983029,23631,353,,,49667340.00,
20/04/2017,20839.7385,20870.0000,-1.23,21120.0000,21130.0000,21120.0000,20870.0000,49706450,10373736,5045712,24027,314,,,49667340.00,
19/04/2017,21099.3615,21130.0000,0.19,21110.0000,21090.0000,21300.0000,21110.0000,49706450,10502973,4053653,19117,319,,,49667340.00,
18/04/2017,21059.4195,21090.0000,0.43,21060.0000,21000.0000,21290.0000,20970.0000,49706450,10483090,7479055,35445,485,,,49667340.00,
13/04/2017,20969.5500,21000.0000,-0.90,21130.0000,21190.0000,21290.0000,21000.0000,49706450,10438355,5052643,23932,287,,,49667340.00,
12/04/2017,21159.2745,21190.0000,0.19,21150.0000,21150.0000,21340.0000,21100.0000,49706450,10532797,4692452,22119,314,,,49667340.00,
09/04/2017,21119.3325,21150.0000,0.57,21000.0000,21030.0000,21280.0000,20810.0000,49706450,10512914,2722286,12908,289,,,49667340.00,
06/04/2017,20999.5065,21030.0000,-1.96,21070.0000,21450.0000,21280.0000,21030.0000,49706450,10453266,28840129,136595,772,,,49667340.00,
05/04/2017,21418.8975,21450.0000,2.24,20980.0000,20980.0000,21450.0000,20980.0000,49706450,10662034,10536545,49617,627,,,49667340.00,
04/04/2017,20949.5790,20980.0000,0.96,20890.0000,20780.0000,21070.0000,20840.0000,49706450,10428413,8167706,38945,536,,,49667340.00,
03/04/2017,20749.8690,20780.0000,-0.48,20890.0000,20880.0000,20930.0000,20720.0000,49667340,10320873,5199714,24954,311,,,49667340.00,
02/04/2017,20849.7240,20880.0000,1.56,20750.0000,20560.0000,20900.0000,20680.0000,49667340,10370541,2366445,11377,188,,,49667340.00,
30/03/2017,20530.1880,20560.0000,0.05,20550.0000,20550.0000,20730.0000,20550.0000,49667340,10211605,24747850,120319,485,,,49667340.00,
29/03/2017,20520.2025,20550.0000,-0.15,20590.0000,20580.0000,20900.0000,20540.0000,49667340,10206638,6263852,30280,457,,,49667340.00,
28/03/2017,20550.1590,20580.0000,1.88,20490.0000,20200.0000,20710.0000,20490.0000,49667340,10221539,6824963,33093,511,,,49667340.00,
27/03/2017,20170.7100,20200.0000,-1.42,20460.0000,20490.0000,20490.0000,20200.0000,49667340,10032803,8164647,40053,535,,,49667340.00,
26/03/2017,20460.2895,20490.0000,-0.24,20500.0000,20540.0000,20780.0000,20390.0000,49667340,10176838,3295560,15981,308,,,49667340.00,
23/03/2017,20510.2170,20540.0000,-0.39,20450.0000,20620.0000,20620.0000,20360.0000,49667340,10201672,12182731,59546,671,,,49667340.00,
22/03/2017,20590.1010,20620.0000,-0.15,20500.0000,20650.0000,20780.0000,20470.0000,49667340,10241406,7881669,38263,530,,,49667340.00,
21/03/2017,20620.0575,20650.0000,-1.38,20950.0000,20940.0000,21000.0000,20610.0000,49667340,10256306,7761364,37348,673,,,49667340.00,
20/03/2017,20909.6370,20940.0000,-0.90,21150.0000,21130.0000,21150.0000,20920.0000,49667340,10400341,9255832,43934,475,,,49667340.00,
19/03/2017,21099.3615,21130.0000,-0.28,21250.0000,21190.0000,21360.0000,20930.0000,49667340,10494709,4665051,22115,365,,,49667340.00,
16/03/2017,21159.2745,21190.0000,-1.72,21600.0000,21560.0000,21600.0000,21070.0000,49667340,10524509,16343400,76704,860,,,49667340.00,
15/03/2017,21528.7380,21560.0000,4.66,20670.0000,20600.0000,21680.0000,20670.0000,49667340,10708279,18218314,86196,888,ב"ד,0.99710,49667340.00,
14/03/2017,20570.2159,20660.0000,-1.10,20950.0000,20890.0000,21020.0000,20640.0000,49667340,10261272,8916657,42855,490,,,49667340.00,
13/03/2017,20799.2163,20890.0000,-0.52,21000.0000,21000.0000,21060.0000,20850.0000,49667340,10375507,14729940,70281,562,,,49667340.00,
09/03/2017,20908.7383,21000.0000,-1.32,21280.0000,21280.0000,21320.0000,21000.0000,49667340,10430141,19345824,91440,679,,,49667340.00,
08/03/2017,21187.5215,21280.0000,-0.56,21300.0000,21400.0000,21320.0000,21090.0000,49667340,10569210,10054820,47313,601,,,49667340.00,
07/03/2017,21307.0000,21400.0000,-0.19,21420.0000,21440.0000,21490.0000,21270.0000,49667340,10628811,9805227,45794,620,,,49667340.00,
06/03/2017,21346.8262,21440.0000,-0.05,21400.0000,21450.0000,21480.0000,21180.0000,49667340,10648678,6690047,31335,498,,,49667340.00,
05/03/2017,21356.7827,21450.0000,-1.61,21550.0000,21800.0000,21590.0000,21400.0000,49667340,10653644,4724130,22001,374,,,49667340.00,
02/03/2017,21705.2617,21800.0000,2.59,21740.0000,21250.0000,21800.0000,21510.0000,49667340,10827480,53977438,248503,1172,,,49667340.00,
01/03/2017,21157.6519,21250.0000,4.68,20300.0000,20300.0000,21300.0000,20150.0000,49667340,10554310,39942659,194366,1589,,,49667340.00,
28/02/2017,20211.7804,20300.0000,-2.78,20750.0000,20880.0000,20750.0000,19900.0000,49667340,10082470,30047761,148754,1386,,,49667340.00,
27/02/2017,20789.2598,20880.0000,-2.16,21340.0000,21340.0000,21390.0000,20820.0000,49667340,10370541,10337650,49020,618,,,49667340.00,
26/02/2017,21247.2607,21340.0000,1.33,21200.0000,21060.0000,21420.0000,21200.0000,49667340,10599010,3964020,18565,356,,,49667340.00,
23/02/2017,20968.4776,21060.0000,-0.52,21180.0000,21170.0000,21260.0000,21030.0000,49667340,10459942,22847923,107911,615,,,49667340.00,
22/02/2017,21077.9995,21170.0000,0.76,21120.0000,21010.0000,21170.0000,21020.0000,49667340,10514576,15243953,72163,824,,,49667340.00,
21/02/2017,20918.6948,21010.0000,0.29,20950.0000,20950.0000,21030.0000,20850.0000,49667340,10435108,6464665,30824,415,,,49667340.00,
20/02/2017,20858.9556,20950.0000,0.34,20880.0000,20880.0000,20950.0000,20850.0000,49667340,10405308,3654972,17479,304,,,49667340.00,
19/02/2017,20789.2598,20880.0000,1.26,20880.0000,20620.0000,20950.0000,20840.0000,49667340,10370541,8098157,38734,418,,,49667340.00,
16/02/2017,20530.3897,20620.0000,-0.19,20830.0000,20660.0000,20830.0000,20600.0000,49667340,10241406,14977660,72212,624,,,49667340.00,
15/02/2017,20570.2159,20660.0000,0.49,20780.0000,20560.0000,20810.0000,20590.0000,49667340,10261272,16719414,80676,723,,,49667340.00,
14/02/2017,20470.6505,20560.0000,-0.34,20890.0000,20630.0000,20930.0000,20560.0000,49667340,10211605,5726314,27572,411,,,49667340.00,
13/02/2017,20540.3462,20630.0000,-0.82,20750.0000,20800.0000,20790.0000,20600.0000,49667340,10246372,6341127,30607,490,,,49667340.00,
12/02/2017,20709.6075,20800.0000,2.36,20650.0000,20320.0000,20830.0000,20610.0000,49667340,10330807,9132338,44005,635,,,49667340.00,
09/02/2017,20231.6934,20320.0000,1.45,20200.0000,20030.0000,20320.0000,20090.0000,49667340,10092403,81523560,401880,1112,,,48533775.00,
08/02/2017,19942.9537,20030.0000,-1.43,20350.0000,20320.0000,20350.0000,19880.0000,49667340,9948368,19844187,98821,791,,,48533775.00,
07/02/2017,20231.6934,20320.0000,0.99,20280.0000,20120.0000,20420.0000,20200.0000,49667340,10092403,10326953,50814,725,,,48533775.00,
06/02/2017,20032.5626,20120.0000,-0.84,20350.0000,20290.0000,20390.0000,20120.0000,49667340,9993069,8834188,43596,594,,,48533775.00,
05/02/2017,20201.8238,20290.0000,1.65,20330.0000,19960.0000,20350.0000,20200.0000,49667340,10077503,7921111,39036,535,,,48533775.00,
02/02/2017,19873.2579,19960.0000,-1.82,20100.0000,20330.0000,20130.0000,19880.0000,49667340,9913601,10424892,52087,782,,,48533775.00,
01/02/2017,20241.6500,20330.0000,0.74,20190.0000,20180.0000,20410.0000,20160.0000,49667340,10097370,5046405,24897,453,,,48533775.00,
31/01/2017,20092.3019,20180.0000,1.10,20230.0000,19960.0000,20440.0000,20170.0000,49667340,10022869,9661187,47618,839,,,48533775.00,
30/01/2017,19873.2579,19960.0000,-1.67,20240.0000,20300.0000,20370.0000,19960.0000,49667340,9913601,10937033,54008,530,,,48533775.00,
29/01/2017,20211.7804,20300.0000,-0.34,20330.0000,20370.0000,20470.0000,20240.0000,49667340,10082470,1889753,9296,187,,,48533775.00,
26/01/2017,20281.4762,20370.0000,0.39,20300.0000,20290.0000,20440.0000,20240.0000,49667340,10117237,26873991,132273,455,,,48533775.00,
25/01/2017,20201.8238,20290.0000,-0.39,20310.0000,20370.0000,20490.0000,20240.0000,49667340,10077503,4635275,22803,393,,,48533775.00,
24/01/2017,20281.4762,20370.0000,1.65,20050.0000,20040.0000,20400.0000,20000.0000,49667340,10117237,9514569,47230,430,,,48533775.00,
23/01/2017,19952.9103,20040.0000,-0.60,19980.0000,20160.0000,20200.0000,19940.0000,49667340,9953335,9619458,47880,623,,,48533775.00,
22/01/2017,20072.3888,20160.0000,-0.44,20200.0000,20250.0000,20230.0000,19900.0000,49667340,10012936,5052844,25118,404,,,48533775.00,
19/01/2017,20161.9977,20250.0000,-2.17,19710.0000,20700.0000,20610.0000,19500.0000,49667340,10057636,19252408,95293,955,,,48533775.00,
18/01/2017,20610.0420,20700.0000,1.37,20550.0000,20420.0000,20780.0000,20550.0000,49667340,10281139,6468235,31275,452,,,48533775.00,
17/01/2017,20331.2589,20420.0000,0.74,20180.0000,20270.0000,20420.0000,20170.0000,49667340,10142071,7394742,36429,513,,,48533775.00,
16/01/2017,20181.9107,20270.0000,-0.49,20280.0000,20370.0000,20300.0000,20160.0000,49667340,10067570,3623064,17919,305,,,48533775.00,
15/01/2017,20281.4762,20370.0000,1.55,20290.0000,20060.0000,20400.0000,20150.0000,49667340,10117237,4332493,21354,373,,,48533775.00,
12/01/2017,19972.8234,20060.0000,-1.91,20390.0000,20450.0000,20390.0000,20050.0000,49667340,9963268,11258559,55607,683,,,48533775.00,
11/01/2017,20361.1285,20450.0000,2.51,20190.0000,19950.0000,20570.0000,20170.0000,49667340,10156971,10717533,52631,735,,,48533775.00,
10/01/2017,19863.3014,19950.0000,-0.30,19900.0000,20010.0000,19990.0000,19710.0000,49667340,9908634,8390080,42312,552,,,48533775.00,
09/01/2017,19923.0406,20010.0000,-0.05,19950.0000,20020.0000,20170.0000,19950.0000,49667340,9938435,7506425,37361,447,,,48533775.00,
08/01/2017,19932.9972,20020.0000,-1.28,20270.0000,20280.0000,20280.0000,19920.0000,49667340,9943401,5234503,26097,420,,,48533775.00,
05/01/2017,20191.8673,20280.0000,-0.59,20490.0000,20400.0000,20590.0000,20280.0000,49667340,10072537,19349090,94752,761,,,48533775.00,
04/01/2017,20311.3458,20400.0000,-1.50,20500.0000,20710.0000,20530.0000,20310.0000,49667340,10132137,10883150,53296,1050,,,48533775.00,
03/01/2017,20619.9986,20710.0000,-0.19,20800.0000,20750.0000,20830.0000,20550.0000,49667340,10286106,12928928,62509,759,,,48533775.00,
02/01/2017,20659.8248,20750.0000,-0.34,20820.0000,20820.0000,20880.0000,20690.0000,49634659,10299192,9418223,45268,596,,,48533775.00,
01/01/2017,20729.5205,20820.0000,0.92,20770.0000,20630.0000,20860.0000,20700.0000,49634659,10333936,6897937,33176,511,,,48533775.00,
29/12/2016,20540.3462,20630.0000,0.29,20580.0000,20570.0000,20710.0000,20520.0000,49634659,10239630,24431886,118632,644,,,48533775.00,
28/12/2016,20480.6070,20570.0000,0.24,20570.0000,20520.0000,20780.0000,20530.0000,49634659,10209849,9549913,46263,560,,,48533775.00,
27/12/2016,20430.8243,20520.0000,1.58,20190.0000,20200.0000,20550.0000,20170.0000,49634659,10185032,9336201,45861,651,,,48533775.00,
26/12/2016,20112.2149,20200.0000,1.15,20000.0000,19970.0000,20240.0000,19990.0000,49634659,10026201,9258269,46061,412,,,48533775.00,
25/12/2016,19883.2145,19970.0000,-0.30,20050.0000,20030.0000,20120.0000,19920.0000,49634659,9912041,6641480,33164,399,,,48533775.00,
22/12/2016,19942.9537,20030.0000,-0.10,20050.0000,20050.0000,20050.0000,19770.0000,49634659,9941822,15454945,77635,634,,,48533775.00,
21/12/2016,19962.8668,20050.0000,-1.38,20180.0000,20330.0000,20180.0000,19960.0000,49634659,9951749,17306544,86226,668,,,48533775.00,
20/12/2016,20241.6500,20330.0000,2.16,20190.0000,19900.0000,20330.0000,20150.0000,49634659,10090726,34331439,169859,873,,,48533775.00,
19/12/2016,19813.5187,19900.0000,0.45,19810.0000,19810.0000,20040.0000,19750.0000,49634659,9877297,20163253,101283,663,,,48533775.00,
18/12/2016,19723.9098,19810.0000,1.85,19730.0000,19450.0000,19830.0000,19690.0000,49634659,9832626,8938235,45211,427,,,48533775.00,
15/12/2016,19365.4743,19450.0000,-0.05,19330.0000,19460.0000,19450.0000,19050.0000,49634659,9653941,18540283,95943,811,,,48533775.00,
14/12/2016,19375.4308,19460.0000,0.31,19510.0000,19400.0000,19550.0000,19340.0000,49634659,9658905,20084913,103303,995,,,48533775.00,
13/12/2016,19315.6916,19400.0000,0.52,19290.0000,19300.0000,19480.0000,19180.0000,49634659,9629124,8174162,42282,521,,,48533775.00,
12/12/2016,19216.1262,19300.0000,0.73,19150.0000,19160.0000,19310.0000,19100.0000,49634659,9579489,6882661,35842,457,,,48533775.00,
11/12/2016,19076.7346,19160.0000,3.01,19150.0000,18600.0000,19210.0000,19100.0000,49634659,9510001,13567370,70873,696,,,48533775.00,
08/12/2016,18519.1682,18600.0000,0.65,18500.0000,18480.0000,18670.0000,18500.0000,49634659,9232047,10958221,59060,525,,,48533775.00,
07/12/2016,18399.6897,18480.0000,1.43,18220.0000,18220.0000,18490.0000,18170.0000,49634659,9172485,6203661,33884,368,,,48533775.00,
06/12/2016,18140.8196,18220.0000,0.11,18440.0000,18200.0000,18440.0000,18170.0000,49634659,9043435,8559121,46682,562,,,48533775.00,
05/12/2016,18120.9065,18200.0000,0.72,18140.0000,18070.0000,18310.0000,18120.0000,49634659,9033508,6233356,34248,452,,,48533775.00,
04/12/2016,17991.4715,18070.0000,-0.44,18140.0000,18150.0000,18140.0000,18000.0000,49634659,8968983,1532593,8479,178,,,48533775.00,
01/12/2016,18071.1238,18150.0000,-2.05,18170.0000,18530.0000,18270.0000,18150.0000,49634659,9008691,8991272,49392,475,,,48533775.00,
30/11/2016,18449.4724,18530.0000,-1.12,18880.0000,18740.0000,18930.0000,18480.0000,49634659,9197302,11462056,61467,585,,,48533775.00,
29/11/2016,18658.5598,18740.0000,0.16,18710.0000,18710.0000,18790.0000,18700.0000,49634659,9301535,11036950,58879,499,,,48533775.00,
28/11/2016,18628.6902,18710.0000,0.00,18630.0000,18710.0000,18780.0000,18480.0000,49634659,9286645,6328512,33894,437,,,48533775.00,
27/11/2016,18628.6902,18710.0000,0.86,18700.0000,18550.0000,18740.0000,18690.0000,49634659,9286645,3449239,18431,302,,,48533775.00,
24/11/2016,18469.3855,18550.0000,0.43,18590.0000,18470.0000,18610.0000,18500.0000,49634659,9207229,15460057,83208,510,,,48533775.00,
23/11/2016,18389.7332,18470.0000,1.09,18440.0000,18270.0000,18550.0000,18420.0000,49634659,9167522,9718125,52551,662,,,48533775.00,
22/11/2016,18190.6023,18270.0000,0.72,18100.0000,18140.0000,18290.0000,18010.0000,49634659,9068252,5848795,32149,472,,,48533775.00,
21/11/2016,18061.1673,18140.0000,0.44,18000.0000,18060.0000,18290.0000,17970.0000,49634659,9003727,5956206,32901,388,ב"ד,0.99834,48533775.00,
20/11/2016,17981.4857,18090.0000,1.06,18000.0000,17900.0000,18240.0000,18000.0000,49634659,8978910,4539966,25017,493,,,48533775.00,
17/11/2016,17792.6254,17900.0000,0.00,17680.0000,17900.0000,18130.0000,17620.0000,49634659,8884604,14203987,79539,780,,,48533775.00,
16/11/2016,17792.6254,17900.0000,-0.83,17890.0000,18050.0000,18040.0000,17770.0000,49634659,8884604,5816949,32519,463,,,48533775.00,
15/11/2016,17941.7256,18050.0000,0.78,17810.0000,17910.0000,18060.0000,17700.0000,49634659,8959056,11706603,65582,859,,,48533775.00,
14/11/2016,17802.5654,17910.0000,-0.22,18050.0000,17950.0000,18100.0000,17850.0000,49634659,8889567,8572184,47734,634,,,48533775.00,
13/11/2016,17842.3255,17950.0000,3.04,17890.0000,17420.0000,18030.0000,17830.0000,49634659,8909421,5938917,33103,445,,,48533775.00,
10/11/2016,17315.5048,17420.0000,-1.75,18080.0000,17730.0000,18100.0000,17400.0000,49634659,8646358,23567859,131821,1299,,,48533775.00,
09/11/2016,17623.6452,17730.0000,-4.21,17800.0000,18510.0000,17890.0000,17540.0000,49634659,8800225,37126576,209229,1741,,,48533775.00,
08/11/2016,18398.9663,18510.0000,1.04,18680.0000,18320.0000,18850.0000,18510.0000,49634659,9187375,16901795,90441,1062,,,48533775.00,
07/11/2016,18210.1060,18320.0000,0.44,18500.0000,18240.0000,18500.0000,18270.0000,49634659,9093070,6648999,36197,538,,,48533775.00,
06/11/2016,18130.5859,18240.0000,1.39,17990.0000,17990.0000,18260.0000,17930.0000,49634659,9053362,6773641,37408,497,,,48533775.00,
03/11/2016,17882.0855,17990.0000,0.06,17900.0000,17980.0000,18090.0000,17770.0000,49634659,8929275,7898705,43980,509,,,48533775.00,
02/11/2016,17872.1456,17980.0000,-2.55,18330.0000,18450.0000,18330.0000,17920.0000,49634659,8924312,9457703,52370,743,,,48533775.00,
01/11/2016,18339.3262,18450.0000,0.44,18420.0000,18370.0000,18550.0000,18270.0000,49634659,9157595,6906541,37465,481,,,48533775.00,
31/10/2016,18259.8060,18370.0000,1.32,18080.0000,18130.0000,18370.0000,18000.0000,49634659,9117887,5687993,31261,387,,,48533775.00,
30/10/2016,18021.2457,18130.0000,1.23,17930.0000,17910.0000,18180.0000,17930.0000,49634659,8998764,1847540,10206,187,,,48533775.00,
27/10/2016,17802.5654,17910.0000,-0.67,17850.0000,18030.0000,17980.0000,17840.0000,49634659,8889567,14480944,81027,373,,,48533775.00,
26/10/2016,17921.8456,18030.0000,-0.88,18110.0000,18190.0000,18180.0000,17990.0000,49634659,8949129,4698980,26027,370,,,48533775.00,
25/10/2016,18080.8858,18190.0000,-0.38,18200.0000,18260.0000,18340.0000,18180.0000,49634659,9028544,4455021,24421,392,,,48533775.00,
20/10/2016,18150.4659,18260.0000,0.00,18230.0000,18260.0000,18330.0000,18230.0000,49634659,9063289,3682274,20163,246,,,48533775.00,
19/10/2016,18150.4659,18260.0000,0.16,18200.0000,18230.0000,18300.0000,18140.0000,49634659,9063289,4962051,27243,382,,,48533775.00,
18/10/2016,18120.6459,18230.0000,1.84,18070.0000,17900.0000,18280.0000,18070.0000,49634659,9048398,4232787,23240,320,,,48533775.00,
13/10/2016,17792.6254,17900.0000,0.17,18000.0000,17870.0000,18050.0000,17850.0000,49634659,8884604,10753703,59894,699,,,48533775.00,
10/10/2016,17762.8053,17870.0000,0.45,17740.0000,17790.0000,17880.0000,17580.0000,49634659,8869714,7014990,39650,455,,,48533775.00,
09/10/2016,17683.2852,17790.0000,0.17,17760.0000,17760.0000,17840.0000,17660.0000,49634659,8830006,2351698,13255,223,,,48533775.00,
06/10/2016,17653.4652,17760.0000,-0.34,17910.0000,17820.0000,17910.0000,17620.0000,49566867,8803076,7463224,41933,453,,,48533775.00,
05/10/2016,17713.1053,17820.0000,-1.76,17850.0000,18140.0000,17950.0000,17800.0000,49566867,8832816,5918727,33147,467,,,48533775.00,
29/09/2016,18031.1857,18140.0000,-1.84,18430.0000,18480.0000,18520.0000,18100.0000,49566867,8991430,56013089,304439,943,,,48533775.00,
28/09/2016,18369.1463,18480.0000,0.05,18530.0000,18470.0000,18600.0000,18450.0000,49566867,9159957,4113647,22212,330,,,48533775.00,
27/09/2016,18359.2062,18470.0000,-0.75,18550.0000,18610.0000,18590.0000,18330.0000,49566867,9155000,4390025,23813,318,,,48533775.00,
26/09/2016,18498.3664,18610.0000,-0.32,18670.0000,18670.0000,18780.0000,18600.0000,49566867,9224394,7207037,38593,450,,,48533775.00,
25/09/2016,18558.0065,18670.0000,-0.16,18710.0000,18700.0000,18800.0000,18640.0000,49566867,9254134,4651756,24854,386,,,48533775.00,
22/09/2016,18587.8265,18700.0000,0.75,18690.0000,18560.0000,18720.0000,18530.0000,49566867,9269004,9755981,52368,717,,,48533775.00,
21/09/2016,18448.6663,18560.0000,0.32,18500.0000,18500.0000,18610.0000,18410.0000,49566867,9199611,9050051,48830,773,,,48533775.00,
20/09/2016,18389.0263,18500.0000,0.16,18510.0000,18470.0000,18590.0000,18490.0000,49566867,9169870,5937292,32041,352,,,48533775.00,
19/09/2016,18359.2062,18470.0000,0.76,18480.0000,18330.0000,18480.0000,18310.0000,49566867,9155000,7100841,38572,494,,,48533775.00,
18/09/2016,18220.0460,18330.0000,0.83,18250.0000,18180.0000,18430.0000,18240.0000,49566867,9085607,2878743,15725,254,,,48533775.00,
15/09/2016,18070.9458,18180.0000,1.45,17970.0000,17920.0000,18190.0000,17950.0000,49566867,9011256,8607214,47610,482,,,48533775.00,
14/09/2016,17812.5055,17920.0000,-1.97,18250.0000,18280.0000,18250.0000,17910.0000,49566867,8882383,32737435,182346,789,,,48533775.00,
13/09/2016,18170.3459,18280.0000,0.05,18400.0000,18270.0000,18460.0000,18180.0000,49566867,9060823,12452359,68148,762,,,48533775.00,
12/09/2016,18160.4060,18270.0000,0.05,18110.0000,18260.0000,18300.0000,18050.0000,49566867,9055867,14904526,82044,905,,,48533775.00,
11/09/2016,18150.4659,18260.0000,-3.28,18500.0000,18880.0000,18500.0000,18190.0000,49566867,9050910,7588309,41220,495,,,48533775.00,
08/09/2016,18766.7468,18880.0000,2.66,18580.0000,18390.0000,18880.0000,18530.0000,49566867,9358224,15099466,80988,677,,,48533775.00,
07/09/2016,18279.6861,18390.0000,0.66,18300.0000,18270.0000,18430.0000,18300.0000,49566867,9115347,6094047,33196,432,,,48533775.00,
06/09/2016,18160.4060,18270.0000,0.16,18300.0000,18240.0000,18400.0000,18270.0000,49566867,9055867,10732863,58515,574,,,48533775.00,
05/09/2016,18130.5859,18240.0000,-0.38,18310.0000,18310.0000,18370.0000,18200.0000,49566867,9040997,6263206,34264,370,,,48533775.00,
04/09/2016,18200.1659,18310.0000,0.33,18430.0000,18250.0000,18500.0000,18260.0000,49566867,9075693,4377750,23791,327,,,48533775.00,
01/09/2016,18140.5259,18250.0000,-0.11,18210.0000,18270.0000,18350.0000,18150.0000,49566867,9045953,6300884,34545,434,,,48533775.00,
31/08/2016,18160.4060,18270.0000,-0.54,18370.0000,18370.0000,18460.0000,18200.0000,49566867,9055867,5853444,31916,386,,,48533775.00,
30/08/2016,18259.8060,18370.0000,-0.49,18460.0000,18460.0000,18540.0000,18370.0000,49566867,9105433,6072509,32871,428,,,48533775.00,
29/08/2016,18349.2662,18460.0000,1.48,18200.0000,18190.0000,18460.0000,18200.0000,49566867,9150044,3415628,18623,317,,,48533775.00,
28/08/2016,18080.8858,18190.0000,-0.66,18300.0000,18310.0000,18300.0000,18180.0000,49566867,9016213,2219390,12160,188,,,48533775.00,
25/08/2016,18200.1659,18310.0000,0.49,18240.0000,18220.0000,18370.0000,18190.0000,49566867,9075693,18737748,102617,625,,,48533775.00,
24/08/2016,18110.7058,18220.0000,-1.41,18470.0000,18480.0000,18470.0000,18220.0000,49566867,9031083,3422458,18651,303,,,48533775.00,
23/08/2016,18369.1463,18480.0000,2.21,18200.0000,18080.0000,18480.0000,18200.0000,49566867,9159957,5588541,30526,512,,,48533775.00,
22/08/2016,17971.5456,18080.0000,-1.04,18270.0000,18270.0000,18270.0000,18080.0000,49566867,8961690,4821833,26559,467,,,48533775.00,
21/08/2016,18160.4060,18270.0000,1.16,18150.0000,18060.0000,18300.0000,18110.0000,49566867,9055867,2344175,12856,203,,,48533775.00,
18/08/2016,17951.6656,18060.0000,0.95,18170.0000,17890.0000,18190.0000,17940.0000,49566867,8951776,5410619,29938,487,,,48533775.00,
